,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
57,Oklahoma,Osage,46963,24,37,6.6,26,46,15,21,357.8,24,16,19.0,30.0,68.0,31,39,22,7,88,55,3.8,22,4.7,277,9.6,9.7,94.0,Yes,12,85,42,21.4,20.6,11.2,0.4,0.0,15.0,3.8,63.1,0,78,72,19.0,22.0,66,32.0,50667,3.0,3.0,78.0,16,39,13,15,9,17,15,78.3
58,Oklahoma,Ottawa,31127,28,37,6.7,28,43,14,24,558.9,46,20,51.0,22.0,492.0,37,48,26,8,85,49,3.4,27,4.3,182,14.1,8.8,102.0,No,15,87,26,24.7,18.5,1.0,0.7,0.9,20.3,5.9,64.7,1,69,67,19.0,24.0,71,5.0,41530,2.9,3.0,78.0,20,40,9,17,15,19,18,72.9
59,Oklahoma,Pawnee,16376,25,42,7.9,34,58,16,17,370.3,40,17,31.0,79.0,165.0,34,52,22,9,89,47,3.9,20,4.3,289,11.6,8.7,116.0,Yes,12,82,54,23.4,19.5,0.9,0.5,0.1,13.9,3.2,76.0,0,76,62,18.0,26.0,74,17.0,47646,3.0,3.0,85.0,17,39,0,15,23,17,15,74.8
60,Oklahoma,Payne,81784,21,32,6.9,21,72,15,27,530.8,14,16,50.0,56.0,295.0,40,58,20,7,92,69,2.9,20,6.7,280,12.6,8.5,58.0,Yes,23,80,19,19.0,13.0,3.7,4.7,0.1,5.4,4.8,76.6,1,52,80,12.0,15.0,49,22.0,43025,3.3,3.2,88.0,16,36,10,15,10,16,14,78.0
61,Oklahoma,Pittsburg,43654,27,35,6.1,27,74,15,37,513.8,44,18,39.0,55.0,809.0,39,46,23,7,87,51,4.2,25,4.7,226,10.7,7.7,111.0,Yes,12,82,22,22.3,20.3,3.1,0.5,0.1,15.5,5.3,69.2,1,72,75,22.0,29.0,69,14.0,47215,3.1,3.0,81.0,18,41,16,17,13,17,16,73.0
62,Oklahoma,Pontotoc,38284,23,35,7.3,32,53,14,16,572.9,34,18,65.0,76.0,588.0,33,51,21,8,89,60,3.1,18,4.8,317,13.9,8.2,106.0,No,12,85,17,24.1,16.6,2.3,1.0,0.0,19.6,5.5,64.9,1,66,69,17.0,17.0,61,12.0,49510,3.0,3.0,89.0,18,40,8,14,13,17,15,75.1
63,Oklahoma,Pottawatomie,72592,25,36,7.1,31,69,15,18,540.0,36,16,39.0,63.0,304.0,36,53,22,7,88,55,3.6,18,4.5,474,11.8,8.4,110.0,Yes,13,84,35,23.4,16.6,3.0,0.7,0.1,13.8,5.4,71.9,1,69,75,17.0,21.0,65,16.0,52747,2.9,2.9,83.0,16,39,8,15,16,17,15,74.5
64,Oklahoma,Pushmataha,11096,27,31,5.3,36,54,15,47,358.0,47,21,18.0,27.0,1018.0,31,22,25,9,83,48,5.0,30,5.2,207,11.6,8.5,149.0,Yes,12,77,38,21.9,23.6,1.1,0.3,0.0,19.3,4.3,70.1,0,76,64,27.0,23.0,74,13.0,37718,3.1,3.0,80.0,21,41,21,18,10,19,17,75.8
65,Oklahoma,Roger Mills,3583,23,30,6.2,25,52,15,20,134.6,41,20,55.0,28.0,,34,31,21,8,88,50,3.0,19,4.8,172,19.1,6.0,98.0,Yes,9,74,25,24.4,22.0,0.7,0.6,0.1,6.8,7.4,83.4,0,75,71,,,49,,59286,3.6,3.6,,20,38,20,15,11,16,15,78.7
66,Oklahoma,Rogers,92459,22,36,8.1,28,54,16,24,295.3,23,14,38.0,43.0,248.0,37,55,18,7,92,63,3.1,15,4.0,215,9.3,9.9,70.0,Yes,11,85,39,23.1,16.7,1.1,1.5,0.1,13.6,5.0,71.2,1,78,81,13.0,18.0,51,14.0,67054,3.1,3.2,84.0,14,38,4,12,12,15,13,77.9
67,Oklahoma,Seminole,24258,26,33,6.9,33,59,14,14,438.1,42,20,37.0,41.0,289.0,28,43,26,7,84,55,4.8,32,4.6,303,10.6,8.4,114.0,Yes,14,83,33,24.5,18.4,4.2,0.4,0.1,20.1,5.3,64.1,0,68,61,18.0,18.0,74,16.0,40725,2.6,2.6,78.0,20,40,4,18,16,19,18,72.1
68,Oklahoma,Sequoyah,41569,29,34,6.7,36,39,14,16,315.1,50,21,29.0,38.0,281.0,30,45,28,8,81,47,4.1,29,4.7,334,6.3,8.3,93.0,Yes,15,87,35,23.2,18.8,1.7,0.8,0.1,22.5,4.3,62.3,0,72,71,17.0,21.0,71,9.0,43038,3.2,3.1,80.0,21,42,5,19,13,20,19,74.2
69,Oklahoma,Stephens,43143,22,37,7.4,29,60,15,21,475.4,40,17,46.0,60.0,114.0,37,41,21,9,87,48,4.3,19,4.4,175,16.9,7.7,110.0,Yes,12,83,24,23.0,20.3,1.9,0.7,0.1,6.1,8.2,79.5,1,72,77,14.0,20.0,57,23.0,47826,3.0,3.0,83.0,17,37,5,15,15,17,15,74.9
70,Oklahoma,Texas,19983,21,30,7.4,29,67,13,23,282.3,47,24,49.0,35.0,175.0,17,41,25,6,72,43,2.0,19,3.5,196,12.2,6.1,89.0,No,17,76,10,28.2,11.8,4.3,3.4,0.6,1.9,47.0,43.5,14,68,74,17.0,16.0,69,25.0,56014,2.6,2.6,69.0,24,37,14,11,9,15,15,75.9
71,Oklahoma,Tillman,7250,24,46,6.5,43,56,14,0,444.0,38,20,27.0,28.0,193.0,35,51,26,8,77,53,3.7,29,4.0,246,12.2,7.0,97.0,Yes,11,81,28,23.1,20.2,7.0,0.5,0.2,5.1,28.1,57.8,6,76,71,,32.0,81,15.0,41251,2.8,2.9,87.0,20,40,14,15,21,17,16,76.0
72,Oklahoma,Tulsa,651552,19,31,7.2,26,92,15,32,691.7,31,16,110.0,70.0,469.0,40,53,20,8,89,65,3.2,20,4.7,685,11.6,9.5,83.0,Yes,15,82,19,25.1,14.8,10.3,3.6,0.2,6.9,13.3,61.2,3,59,84,19.0,19.0,58,29.0,57668,2.8,2.8,84.0,16,35,9,14,11,15,13,76.8
73,Oklahoma,Wagoner,81289,22,38,7.7,29,57,15,28,342.0,23,15,31.0,17.0,148.0,36,48,19,7,91,63,3.1,11,3.9,241,4.5,10.0,75.0,Yes,11,85,40,24.0,16.8,3.6,1.7,0.1,10.5,6.7,70.8,1,79,86,15.0,20.0,48,15.0,65191,3.1,3.0,88.0,15,37,8,12,18,16,14,79.2
74,Oklahoma,Washington,51527,21,36,6.9,30,53,15,19,308.1,29,16,46.0,54.0,309.0,41,58,19,7,90,58,3.4,17,4.7,239,13.7,9.0,85.0,Yes,11,81,20,23.8,19.8,2.5,2.3,0.1,10.8,6.3,72.3,1,71,78,15.0,21.0,51,13.0,62515,3.0,3.0,71.0,16,38,13,14,16,15,14,76.5
75,Oklahoma,Washita,10916,21,34,7.0,30,39,16,22,152.7,38,19,27.0,18.0,64.0,28,45,19,7,90,51,3.4,19,4.4,330,18.0,7.0,124.0,Yes,8,84,29,24.5,18.7,1.0,0.6,0.0,4.2,10.0,82.9,1,71,73,,,67,28.0,50823,3.2,3.0,,19,37,14,13,10,16,14,73.8
76,Oklahoma,Woods,8793,20,40,7.7,34,50,16,33,597.9,26,15,56.0,34.0,421.0,40,51,18,7,90,59,2.1,17,4.5,92,19.1,6.8,126.0,No,9,81,16,20.5,17.4,3.3,1.3,0.1,3.1,7.5,82.5,0,68,78,,22.0,47,19.0,40684,3.6,3.7,85.0,15,37,9,12,10,15,13,75.1
77,Oklahoma,Woodward,20211,22,32,7.7,32,83,16,36,410.6,45,18,45.0,54.0,381.0,40,45,20,8,88,47,2.9,16,3.9,233,13.4,6.3,108.0,No,11,85,15,24.1,16.4,1.8,0.9,0.1,3.6,13.4,79.1,3,71,77,19.0,23.0,51,30.0,73253,3.1,3.1,87.0,18,38,8,12,12,15,13,76.9
