,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
0,0,Texas,,28995881,14,31,5.9,23,81,19,26.0,517.6,31.0,20,61.0,60.0,121.0,37.0,46.0,19,8.0,84,62,3.5,19,4.8,420.0,7.5,7.3,58.0,,17,81,39,25.5,12.9,12.1,5.2,0.1,1.0,39.7,41.2,7,62,82,12.0,13.0,61.0,40.0,64044,3.1,2.9,90.0,20,34,9.0,15,10,12,12,79.2,141,141,141,141,141
1,1,Texas,Anderson,57735,22,38,6.4,27,26,20,18.0,427.8,44.0,20,33.0,40.0,43.0,34.0,44.0,24,7.0,81,38,2.9,24,4.3,417.0,9.8,8.5,88.0,Yes,14,84,28,19.0,15.0,21.0,0.9,0.2,0.7,18.2,58.3,3,70,68,15.0,30.0,63.0,39.0,48461,2.9,2.8,96.0,20,38,15.0,15,12,15,15,73.3,141,141,141,141,141
2,2,Texas,Andrews,18705,17,31,7.8,27,94,20,29.0,417.6,56.0,21,50.0,21.0,16.0,27.0,24.0,23,7.0,72,37,2.2,13,4.0,494.0,6.6,6.3,82.0,Yes,14,79,31,31.0,9.8,1.5,0.7,0.0,1.5,56.6,39.9,9,74,86,,19.0,41.0,21.0,74918,2.9,2.9,95.0,21,36,12.0,10,7,14,13,76.8,141,141,141,141,141
3,3,Texas,Angelina,86715,20,40,6.3,33,65,17,18.0,484.0,39.0,21,59.0,51.0,136.0,40.0,49.0,25,9.0,82,55,4.0,23,4.3,312.0,10.9,9.0,69.0,Yes,17,80,18,25.4,16.6,15.0,1.1,0.1,0.8,22.7,59.9,4,66,82,13.0,14.0,68.0,35.0,51750,2.9,2.8,94.0,21,37,11.0,18,15,16,16,76.3,141,141,141,141,141
4,4,Texas,Aransas,23510,20,38,5.4,34,81,19,8.0,406.7,37.0,24,38.0,26.0,81.0,46.0,49.0,23,10.0,84,44,4.3,32,5.0,477.0,5.5,7.4,104.0,Yes,15,77,27,17.7,28.9,1.3,2.1,0.1,1.3,27.9,66.8,3,80,82,27.0,31.0,67.0,22.0,53085,2.9,2.7,93.0,24,37,20.0,18,13,15,14,76.8,141,141,141,141,141
5,5,Texas,Archer,8553,18,29,7.7,18,23,22,25.0,147.6,23.0,16,,,,38.0,47.0,17,6.0,90,62,2.8,13,5.1,202.0,9.1,7.2,83.0,No,10,85,17,21.5,19.6,0.8,0.5,0.1,1.5,8.2,88.3,1,84,75,,25.0,33.0,29.0,63731,3.4,3.2,96.0,16,35,5.0,13,12,14,12,80.3,141,141,141,141,141
6,6,Texas,Armstrong,1887,17,22,6.7,21,3,22,20.0,5215.5,,17,0.0,0.0,,40.0,27.0,16,7.0,87,78,2.7,17,4.0,153.0,21.1,5.8,,No,9,71,55,22.6,24.9,0.8,0.4,0.0,1.3,9.2,88.1,1,88,82,,,41.0,,64424,3.1,2.8,,17,34,20.0,12,11,14,11,78.8,141,141,141,141,141
7,7,Texas,Atascosa,51153,17,40,7.6,36,41,18,14.0,869.7,45.0,20,22.0,41.0,39.0,29.0,36.0,25,8.0,77,41,3.6,19,4.3,222.0,6.8,7.8,61.0,No,15,80,50,27.2,14.9,0.9,0.6,0.1,1.3,64.8,32.8,4,75,80,13.0,14.0,66.0,21.0,57309,2.8,2.5,95.0,20,36,8.0,13,17,14,14,78.0,141,141,141,141,141
8,8,Texas,Austin,30032,17,32,7.9,27,26,21,14.0,261.9,28.0,20,17.0,40.0,40.0,34.0,41.0,19,8.0,84,59,3.4,17,4.8,238.0,11.3,8.5,74.0,No,15,83,41,23.8,19.8,8.5,0.8,0.0,0.8,27.8,61.4,5,76,74,19.0,23.0,56.0,19.0,68311,2.8,2.8,94.0,20,36,3.0,13,10,14,12,78.8,141,141,141,141,141
9,9,Texas,Bailey,7000,18,26,7.9,19,82,18,30.0,452.2,61.0,29,28.0,43.0,29.0,37.0,42.0,26,8.0,77,45,3.7,26,3.4,160.0,7.1,5.9,104.0,No,19,70,26,30.8,14.8,1.2,0.9,0.1,3.4,64.0,33.0,11,75,71,,,86.0,,46174,2.7,2.4,98.0,29,36,4.0,13,7,14,14,79.1,141,141,141,141,141
10,10,Texas,Bandera,23112,18,29,6.6,27,58,20,27.0,156.6,19.0,22,22.0,26.0,87.0,37.0,42.0,19,9.0,89,63,3.3,24,4.3,138.0,8.8,7.3,88.0,Yes,12,78,60,16.5,27.9,1.0,0.6,0.0,1.3,19.8,76.7,2,85,82,18.0,23.0,54.0,23.0,59604,2.8,2.7,88.0,22,35,13.0,16,15,14,12,78.8,141,141,141,141,141
11,11,Texas,Bastrop,88723,18,42,7.4,27,48,21,30.0,973.3,33.0,22,28.0,34.0,57.0,35.0,43.0,22,8.0,82,50,3.0,24,4.5,407.0,6.7,8.1,84.0,No,17,81,56,25.4,15.6,6.6,0.9,0.1,2.0,39.7,51.1,5,78,80,17.0,16.0,71.0,34.0,62627,2.9,2.6,94.0,22,37,11.0,12,13,14,13,78.3,141,141,141,141,141
12,12,Texas,Baylor,3509,19,27,7.3,25,86,20,18.0,111.7,36.0,17,140.0,28.0,,29.0,21.0,18,8.0,85,56,2.3,25,4.3,236.0,14.0,6.5,95.0,No,6,84,9,22.9,24.1,2.5,0.5,0.1,0.9,14.2,80.4,0,72,75,,,58.0,,41539,3.3,3.0,,17,36,4.0,16,10,14,13,73.8,141,141,141,141,141
13,13,Texas,Bee,32565,20,34,6.4,19,51,18,29.0,669.5,49.0,18,21.0,31.0,46.0,32.0,31.0,29,10.0,75,38,4.4,28,5.3,252.0,4.0,7.7,65.0,Yes,16,84,28,21.0,12.6,8.3,0.6,0.1,1.0,59.3,30.8,3,63,63,10.0,18.0,80.0,33.0,44171,2.7,2.7,91.0,18,39,11.0,17,10,15,16,75.9,141,141,141,141,141
14,14,Texas,Bell,362924,18,33,6.5,24,78,17,26.0,963.1,37.0,15,79.0,82.0,225.0,40.0,38.0,20,9.0,91,70,3.8,18,4.0,411.0,7.6,8.3,64.0,Yes,15,80,23,27.6,11.2,22.2,3.2,0.8,1.1,25.6,44.6,2,54,85,17.0,17.0,59.0,37.0,54831,3.0,2.8,74.0,15,38,13.0,16,11,14,13,78.2,141,141,141,141,141
15,15,Texas,Bexar,2003554,15,30,7.1,21,86,17,27.0,538.3,31.0,18,76.0,89.0,188.0,35.0,40.0,22,9.0,84,63,3.1,22,4.6,533.0,5.7,7.9,60.0,No,18,79,36,25.3,12.4,7.4,3.3,0.2,1.2,60.7,27.1,6,59,81,13.0,12.0,63.0,26.0,58956,2.9,2.8,90.0,18,37,11.0,14,10,13,13,78.9,141,141,141,141,141
16,16,Texas,Blanco,11931,17,22,8.1,24,50,21,23.0,903.1,16.0,22,26.0,34.0,8.0,35.0,44.0,17,6.0,90,53,2.4,15,4.2,137.0,12.8,7.3,85.0,Yes,15,79,37,17.8,25.2,1.1,0.9,0.1,1.2,19.7,76.5,2,79,85,23.0,31.0,43.0,17.0,68404,3.2,3.1,98.0,22,35,1.0,13,12,13,12,79.5,141,141,141,141,141
17,17,Texas,Borden,654,14,24,6.9,23,0,23,0.0,,,11,0.0,0.0,0.0,,19.0,14,,95,85,2.5,15,3.5,466.0,0.0,6.0,,Yes,4,70,62,19.9,26.6,0.9,0.2,0.0,0.8,17.9,78.9,0,76,80,,,24.0,,71926,,,,11,33,15.0,13,7,12,10,,141,141,141,141,141
18,18,Texas,Bosque,18685,20,26,7.4,28,31,20,0.0,283.7,29.0,23,59.0,43.0,21.0,39.0,31.0,20,6.0,87,53,3.4,20,4.1,82.0,13.4,7.9,89.0,Yes,13,82,47,21.0,25.4,1.7,0.6,0.1,0.9,18.9,77.1,2,77,75,11.0,20.0,65.0,23.0,55179,3.0,2.7,91.0,23,36,4.0,16,11,15,13,77.0,141,141,141,141,141
19,19,Texas,Bowie,93245,20,46,6.6,36,41,18,23.0,610.6,48.0,15,70.0,58.0,105.0,39.0,46.0,21,10.0,89,54,4.4,23,5.2,514.0,12.7,9.2,62.0,No,15,88,17,23.6,17.0,25.0,1.2,0.1,1.1,7.8,63.1,1,63,72,18.0,19.0,62.0,41.0,51207,3.2,2.9,95.0,15,39,9.0,18,16,15,14,75.3,141,141,141,141,141
20,20,Texas,Brazoria,374264,15,32,7.8,32,81,19,34.0,395.6,25.0,16,63.0,55.0,72.0,33.0,45.0,18,8.0,88,68,4.2,11,4.3,183.0,6.4,9.7,53.0,Yes,13,86,52,26.1,12.2,14.4,6.9,0.1,0.8,31.6,45.3,4,72,87,11.0,13.0,48.0,38.0,83704,3.3,3.1,94.0,16,37,7.0,12,12,12,11,79.4,141,141,141,141,141
21,21,Texas,Brazos,229211,16,31,6.7,19,89,18,27.0,656.1,17.0,17,86.0,52.0,98.0,48.0,55.0,19,8.0,87,72,2.7,19,6.0,317.0,8.0,8.4,36.0,Yes,26,80,11,20.6,9.5,10.6,6.3,0.1,0.7,26.2,55.2,4,47,82,7.0,10.0,58.0,25.0,54471,3.2,2.9,87.0,17,35,12.0,15,9,14,12,81.0,141,141,141,141,141
22,22,Texas,Brewster,9203,15,26,6.7,22,58,19,67.0,299.9,24.0,20,76.0,33.0,130.0,24.0,13.0,20,6.0,86,62,2.9,20,5.0,163.0,14.0,5.7,108.0,No,17,70,15,18.3,24.2,1.3,1.7,0.1,1.8,45.2,49.8,2,58,77,30.0,35.0,52.0,6.0,48581,2.5,2.6,94.0,20,35,13.0,15,12,13,12,81.3,141,141,141,141,141
23,23,Texas,Briscoe,1546,19,26,3.8,27,71,18,33.0,719.9,,27,0.0,0.0,,35.0,30.0,23,,86,42,3.5,25,4.7,0.0,0.0,5.9,132.0,Yes,11,74,26,19.5,26.1,3.2,0.3,0.0,0.7,25.0,68.8,4,69,71,,,59.0,,44259,3.5,3.1,,27,37,48.0,14,12,15,14,,141,141,141,141,141
24,24,Texas,Brooks,7093,19,35,5.6,23,42,15,8.0,704.9,81.0,18,,14.0,14.0,20.0,40.0,36,9.0,69,40,5.1,44,6.4,234.0,4.2,7.3,78.0,Yes,23,86,20,27.5,18.4,0.5,1.1,0.0,0.7,91.4,6.8,8,61,61,,,81.0,6.0,31410,2.6,2.4,93.0,18,38,11.0,22,10,15,18,74.7,141,141,141,141,141
25,25,Texas,Brown,37864,19,37,6.7,31,65,20,35.0,431.0,33.0,18,58.0,42.0,182.0,36.0,44.0,21,9.0,87,54,3.7,22,4.1,314.0,16.9,6.8,69.0,No,11,84,12,21.6,20.4,3.6,0.8,0.1,0.9,23.1,70.6,2,72,76,16.0,19.0,63.0,25.0,56040,2.9,2.9,95.0,18,36,14.0,15,13,15,13,75.8,141,141,141,141,141
26,26,Texas,Burleson,18443,20,47,7.7,27,50,19,40.0,310.9,35.0,20,38.0,5.0,5.0,40.0,40.0,21,9.0,83,45,3.1,22,4.3,174.0,10.9,8.0,77.0,Yes,12,81,48,21.8,21.0,12.3,0.5,0.0,1.1,21.1,64.3,3,78,73,14.0,18.0,63.0,12.0,61745,2.6,2.6,93.0,20,37,4.0,14,13,15,13,77.4,141,141,141,141,141
27,27,Texas,Burnet,48155,18,34,6.9,25,63,20,33.0,282.0,31.0,23,44.0,44.0,64.0,43.0,47.0,19,7.0,88,52,2.7,16,4.0,248.0,12.8,7.4,83.0,Yes,13,76,36,21.1,22.8,1.7,1.0,0.1,1.2,22.6,73.1,2,77,79,12.0,15.0,63.0,35.0,62827,2.8,2.8,94.0,23,35,13.0,14,16,14,12,78.8,141,141,141,141,141
28,28,Texas,Caldwell,43664,19,39,7.2,23,59,19,20.0,1136.1,36.0,22,28.0,30.0,78.0,30.0,42.0,26,9.0,78,38,3.3,21,4.4,219.0,8.8,8.0,67.0,Yes,17,80,53,23.2,14.9,5.7,1.0,0.1,1.6,53.8,38.2,6,67,70,15.0,15.0,72.0,21.0,55301,2.6,2.4,91.0,22,37,8.0,15,13,15,15,77.3,141,141,141,141,141
29,29,Texas,Calhoun,21290,18,32,6.8,22,55,19,43.0,395.5,49.0,19,51.0,47.0,19.0,30.0,31.0,24,7.0,79,47,3.2,23,4.4,512.0,10.2,7.5,59.0,Yes,17,83,20,23.9,18.7,2.5,5.3,0.1,0.9,49.4,41.8,7,73,79,10.0,14.0,67.0,11.0,55909,3.4,3.0,93.0,19,37,13.0,15,12,14,14,78.4,141,141,141,141,141
30,30,Texas,Callahan,13943,20,39,6.8,27,55,21,11.0,157.8,28.0,19,7.0,22.0,14.0,34.0,40.0,20,11.0,88,60,3.1,19,4.3,88.0,10.7,6.5,85.0,Yes,12,84,34,21.9,21.2,1.5,0.7,0.1,0.9,10.0,85.6,1,82,71,16.0,26.0,54.0,20.0,50812,2.9,3.0,94.0,19,36,11.0,16,18,15,13,77.4,141,141,141,141,141
31,31,Texas,Cameron,423163,18,31,6.0,25,66,16,16.0,489.5,47.0,30,49.0,32.0,61.0,35.0,42.0,34,8.0,68,48,5.5,36,5.5,319.0,5.0,9.5,33.0,Yes,24,85,21,29.9,13.8,0.4,0.8,0.1,0.7,90.0,8.6,16,66,57,5.0,7.0,85.0,28.0,40893,3.2,2.9,92.0,30,39,14.0,18,12,15,17,81.0,141,141,141,141,141
32,32,Texas,Camp,13094,20,21,6.8,24,60,18,33.0,443.4,49.0,21,84.0,38.0,46.0,36.0,35.0,24,7.0,87,58,4.2,26,4.5,337.0,10.0,8.7,73.0,No,15,80,26,26.3,19.0,15.7,1.0,0.2,1.0,25.9,55.0,4,72,65,17.0,,78.0,21.0,47091,3.0,2.8,98.0,21,38,6.0,18,8,15,15,76.3,141,141,141,141,141
33,33,Texas,Carson,5926,16,27,8.1,22,72,22,0.0,911.8,16.0,15,,17.0,,39.0,45.0,15,6.0,93,69,2.6,11,4.4,377.0,20.0,6.0,80.0,No,4,79,40,23.4,21.1,1.0,0.7,0.1,1.6,9.7,85.5,1,81,76,,,33.0,17.0,69760,3.4,3.2,,15,34,6.0,11,8,13,11,78.5,141,141,141,141,141
34,34,Texas,Cass,30026,22,46,6.8,35,36,19,31.0,299.9,41.0,17,23.0,30.0,27.0,34.0,37.0,22,8.0,86,46,4.3,24,4.8,377.0,18.3,9.1,91.0,Yes,13,88,40,22.2,22.8,16.8,0.5,0.1,0.8,4.8,76.0,0,79,69,21.0,24.0,64.0,29.0,44529,3.1,3.0,97.0,17,38,3.0,19,16,16,15,75.5,141,141,141,141,141
35,35,Texas,Castro,7530,18,29,7.9,21,49,18,38.0,293.3,46.0,29,13.0,,13.0,28.0,28.0,27,7.0,74,46,2.8,23,3.8,109.0,11.7,6.3,68.0,Yes,12,84,22,28.7,16.4,2.0,0.7,0.0,1.8,65.7,30.8,9,64,69,,,69.0,17.0,51736,3.0,2.6,95.0,29,37,4.0,13,8,14,14,79.5,141,141,141,141,141
36,36,Texas,Chambers,43837,18,33,7.6,25,70,20,17.0,154.4,21.0,15,14.0,5.0,25.0,34.0,33.0,19,8.0,89,70,4.5,12,5.2,348.0,5.4,8.5,65.0,Yes,15,90,50,27.8,12.0,7.7,1.3,0.1,1.1,23.8,65.6,3,83,84,17.0,15.0,34.0,21.0,93351,3.6,3.3,98.0,15,37,5.0,14,9,14,13,78.2,141,141,141,141,141
37,37,Texas,Cherokee,52646,21,44,6.9,35,47,18,26.0,501.5,49.0,22,38.0,30.0,93.0,38.0,43.0,25,8.0,79,46,3.8,23,4.7,395.0,9.1,8.8,81.0,Yes,17,79,35,25.3,17.9,13.8,0.6,0.1,1.7,23.8,60.0,5,72,73,18.0,18.0,66.0,33.0,46576,3.2,3.0,91.0,22,39,9.0,16,13,16,15,75.9,141,141,141,141,141
38,38,Texas,Childress,7306,21,23,6.2,18,74,19,11.0,452.8,52.0,21,137.0,41.0,96.0,21.0,26.0,24,10.0,82,50,2.7,26,4.2,,11.0,6.2,87.0,No,15,82,12,19.0,15.9,10.2,0.8,0.0,1.0,31.7,55.4,3,60,73,,,59.0,5.0,44095,3.6,3.3,,21,38,17.0,16,7,15,15,75.7,141,141,141,141,141
39,39,Texas,Clay,10471,19,34,6.3,31,19,22,29.0,143.9,25.0,19,38.0,,,32.0,49.0,18,5.0,91,59,3.1,16,4.4,130.0,14.3,7.4,110.0,Yes,11,83,32,19.7,23.7,0.8,0.5,0.0,1.4,6.9,89.1,2,84,75,19.0,29.0,50.0,13.0,59983,3.2,3.0,93.0,19,36,17.0,15,15,15,13,77.2,141,141,141,141,141
40,40,Texas,Cochran,2853,21,27,6.9,19,48,16,0.0,280.6,34.0,27,35.0,0.0,,24.0,22.0,32,7.0,68,41,3.4,30,7.3,203.0,17.6,5.9,111.0,No,16,77,30,26.8,16.4,3.5,0.5,0.2,3.0,60.9,33.7,11,78,66,,,71.0,,43742,2.6,2.2,,27,38,8.0,17,13,16,17,76.9,141,141,141,141,141
41,41,Texas,Coke,3387,19,27,4.5,24,72,20,10.0,393.2,34.0,17,,0.0,,41.0,48.0,21,6.0,84,57,3.2,18,4.4,31.0,11.9,6.2,151.0,No,11,82,35,20.9,28.0,0.7,0.1,0.0,2.5,22.1,74.2,2,74,69,,,53.0,10.0,48435,2.9,2.7,,17,36,36.0,16,8,15,13,77.5,141,141,141,141,141
42,42,Texas,Coleman,8175,21,21,6.7,25,69,19,24.0,154.2,45.0,24,60.0,24.0,12.0,29.0,26.0,22,9.0,87,49,4.1,30,4.1,211.0,21.4,6.5,74.0,No,13,86,34,20.3,25.9,2.9,1.1,0.0,1.4,17.5,76.4,3,75,71,,,67.0,18.0,44834,2.7,2.8,90.0,24,37,8.0,17,16,16,14,73.5,141,141,141,141,141
43,43,Texas,Collin,1034730,12,25,8.4,20,90,19,28.0,390.1,10.0,13,101.0,69.0,124.0,47.0,57.0,14,8.0,94,80,3.1,7,4.0,157.0,6.4,9.3,39.0,Yes,13,81,47,25.6,11.3,10.4,16.3,0.1,0.7,15.5,55.1,4,65,93,8.0,11.0,26.0,28.0,96847,3.6,3.3,96.0,13,35,2.0,11,8,11,9,82.7,141,141,141,141,141
44,44,Texas,Collingsworth,2920,20,26,7.7,19,71,19,57.0,,27.0,30,34.0,0.0,34.0,26.0,12.0,24,7.0,74,47,3.2,36,4.1,162.0,16.9,6.0,141.0,No,12,83,19,25.0,19.0,5.2,0.5,0.0,3.2,34.0,57.5,4,75,69,,,66.0,,40314,3.1,3.3,,30,37,3.0,15,9,15,15,74.3,141,141,141,141,141
45,45,Texas,Colorado,21493,19,25,7.7,30,57,19,12.0,339.1,33.0,22,47.0,23.0,19.0,30.0,34.0,22,9.0,83,50,3.1,21,4.3,221.0,12.7,7.9,87.0,No,10,83,30,23.0,22.6,11.5,0.7,0.1,1.1,30.7,55.7,4,82,72,12.0,22.0,68.0,15.0,55607,3.1,2.8,87.0,22,37,6.0,13,12,14,13,77.5,141,141,141,141,141
46,46,Texas,Comal,156209,15,30,7.9,22,84,22,29.0,368.8,21.0,15,65.0,68.0,129.0,39.0,45.0,16,8.0,93,68,3.0,9,4.1,274.0,9.6,8.3,63.0,Yes,13,81,50,22.5,18.3,2.3,1.4,0.1,0.9,28.1,66.5,2,75,89,14.0,18.0,33.0,24.0,87976,3.3,3.2,95.0,15,33,6.0,12,8,12,11,79.7,141,141,141,141,141
47,47,Texas,Comanche,13635,19,24,7.0,25,15,19,3.0,213.7,45.0,25,44.0,29.0,44.0,33.0,28.0,22,7.0,85,53,3.2,22,4.2,230.0,9.6,7.0,105.0,Yes,14,82,27,22.1,24.4,0.5,0.7,0.1,1.3,28.6,68.7,3,80,73,19.0,15.0,67.0,18.0,54122,3.1,2.8,95.0,25,36,8.0,16,11,15,14,76.7,141,141,141,141,141
48,48,Texas,Concho,2726,19,20,7.8,21,70,20,7.0,,32.0,20,23.0,37.0,37.0,38.0,45.0,28,8.0,68,30,3.2,27,4.4,12.0,0.0,6.2,,Yes,10,82,27,18.2,25.3,1.4,1.8,0.0,0.9,34.7,60.5,19,75,75,,,70.0,,43321,2.6,2.5,,20,37,11.0,10,6,14,15,80.8,141,141,141,141,141
49,49,Texas,Cooke,41257,19,24,7.7,21,52,20,30.0,285.8,41.0,20,32.0,44.0,61.0,33.0,43.0,19,6.0,86,54,2.8,18,4.0,343.0,10.4,8.5,80.0,No,12,76,28,23.6,18.9,3.3,1.0,0.1,1.4,18.9,74.4,4,69,76,12.0,24.0,58.0,40.0,61186,3.1,2.9,94.0,20,36,2.0,15,16,15,13,77.6,141,141,141,141,141
50,50,Texas,Coryell,75951,20,31,6.0,24,64,20,34.0,485.9,31.0,15,21.0,30.0,51.0,38.0,31.0,21,9.0,88,61,3.9,16,3.6,229.0,6.7,7.8,59.0,Yes,12,75,25,22.6,10.6,16.5,2.2,1.0,1.2,18.9,57.6,1,58,86,13.0,22.0,56.0,30.0,53083,3.0,2.8,93.0,15,40,17.0,17,6,15,14,77.3,141,141,141,141,141
51,51,Texas,Cottle,1398,23,20,2.4,22,84,17,0.0,360.5,,25,0.0,0.0,,32.0,18.0,28,,76,61,4.2,33,5.6,280.0,21.6,6.0,,No,8,70,18,23.0,24.2,10.3,0.1,0.1,0.5,24.2,63.8,1,56,66,,,64.0,,40449,,,,25,39,46.0,22,15,17,17,,141,141,141,141,141
52,52,Texas,Crane,4797,16,20,8.9,18,92,19,22.0,168.8,50.0,20,21.0,21.0,,22.0,22.0,23,8.0,79,44,4.0,14,3.6,109.0,10.4,6.2,87.0,Yes,14,80,47,28.9,12.4,2.6,1.0,0.1,1.5,66.1,29.3,9,86,66,,,53.0,,68626,3.0,2.5,93.0,20,36,3.0,9,7,13,13,76.6,141,141,141,141,141
53,53,Texas,Crockett,3464,16,30,8.0,24,18,19,10.0,420.9,74.0,22,29.0,29.0,,19.0,22.0,24,10.0,77,35,2.9,19,4.4,132.0,17.1,6.2,78.0,No,16,79,29,24.8,17.7,0.5,1.0,0.1,2.4,66.0,31.3,4,74,69,,,53.0,,54165,2.9,2.7,,22,36,3.0,13,8,13,13,73.9,141,141,141,141,141
54,54,Texas,Crosby,5737,20,26,7.3,20,32,17,23.0,288.2,51.0,20,35.0,,,29.0,42.0,29,8.0,76,42,3.9,34,4.1,83.0,15.6,6.3,92.0,No,14,83,37,26.1,18.9,3.0,0.3,0.1,1.1,56.6,38.9,3,75,69,,,81.0,23.0,38871,2.9,2.6,,20,38,2.0,17,8,16,16,75.1,141,141,141,141,141
55,55,Texas,Culberson,2171,22,32,6.5,21,93,15,13.0,313.8,75.0,25,,0.0,,23.0,15.0,36,9.0,66,47,4.0,31,4.5,0.0,0.0,5.5,118.0,No,16,86,15,22.4,22.1,1.6,2.1,0.0,2.5,72.9,21.7,8,67,56,,,78.0,,44462,2.3,2.1,,25,39,5.0,19,10,17,19,81.4,141,141,141,141,141
56,56,Texas,Dallam,7287,19,28,6.7,24,93,19,9.0,360.7,68.0,30,56.0,27.0,41.0,26.0,28.0,24,7.0,70,52,1.9,17,3.2,641.0,13.9,5.4,98.0,Yes,10,83,15,31.9,11.8,2.0,1.0,0.1,2.3,47.6,47.7,18,64,75,,,64.0,11.0,55793,2.5,2.5,95.0,30,37,18.0,13,8,15,14,79.3,141,141,141,141,141
57,57,Texas,Dallas,2635516,16,31,7.2,23,96,18,31.0,690.9,36.0,24,70.0,87.0,157.0,40.0,52.0,23,9.0,79,59,3.5,21,4.5,480.0,7.4,8.8,57.0,No,21,79,43,25.8,11.1,22.7,6.7,0.1,1.1,40.8,28.3,11,50,81,13.0,11.0,73.0,39.0,61807,3.0,2.8,84.0,24,37,7.0,15,8,13,13,79.1,141,141,141,141,141
58,58,Texas,Dawson,12728,22,28,6.2,24,68,17,7.0,468.3,63.0,24,40.0,47.0,8.0,24.0,26.0,31,10.0,70,37,3.9,29,5.9,434.0,14.3,6.1,82.0,Yes,11,77,20,25.7,14.9,5.3,1.3,0.1,1.2,58.1,34.4,4,69,69,15.0,20.0,68.0,31.0,48165,3.0,2.7,96.0,24,39,14.0,17,16,16,17,75.2,141,141,141,141,141
59,59,Texas,Deaf Smith,18546,17,26,7.5,18,81,17,6.0,488.4,72.0,26,11.0,32.0,5.0,28.0,39.0,27,7.0,74,46,2.8,25,3.9,310.0,9.6,6.1,62.0,No,13,86,13,30.8,13.1,1.2,0.6,0.1,1.8,74.2,23.2,10,64,79,12.0,14.0,81.0,9.0,46178,3.1,2.9,83.0,26,36,9.0,13,11,14,15,77.6,141,141,141,141,141
60,60,Texas,Delta,5331,21,29,6.8,21,69,19,33.0,302.0,38.0,17,19.0,,56.0,40.0,44.0,22,7.0,88,72,3.4,26,4.0,19.0,9.3,8.2,91.0,No,14,89,51,23.5,21.0,6.3,0.7,0.1,2.5,8.9,79.5,0,78,70,,,70.0,50.0,51348,2.8,2.6,93.0,17,37,3.0,19,8,16,14,74.6,141,141,141,141,141
61,61,Texas,Denton,887207,13,32,8.2,21,94,21,23.0,289.8,13.0,13,54.0,58.0,119.0,45.0,53.0,14,7.0,93,77,3.0,7,4.0,170.0,5.6,9.4,38.0,No,14,80,48,24.3,10.5,10.5,9.7,0.1,0.8,19.6,57.6,3,65,92,8.0,12.0,33.0,29.0,90910,3.2,3.1,88.0,13,34,4.0,12,7,12,10,82.0,141,141,141,141,141
62,62,Texas,DeWitt,20160,20,26,7.2,32,60,19,24.0,504.3,46.0,18,50.0,25.0,15.0,31.0,32.0,24,8.0,81,42,2.6,24,5.6,538.0,16.8,7.7,69.0,No,14,85,31,22.5,20.0,8.1,0.4,0.0,1.0,36.2,54.2,2,73,63,18.0,20.0,64.0,23.0,52544,3.0,2.7,96.0,18,38,8.0,15,11,15,14,76.1,141,141,141,141,141
63,63,Texas,Dickens,2211,20,18,6.9,19,37,19,43.0,,49.0,22,44.0,0.0,45.0,29.0,32.0,24,16.0,84,42,4.4,26,7.2,317.0,17.8,5.9,136.0,No,11,69,27,18.2,23.7,4.8,1.2,0.1,2.4,30.3,61.7,0,77,77,,,67.0,,41973,2.9,2.5,,22,37,6.0,17,7,15,15,77.5,141,141,141,141,141
64,64,Texas,Dimmit,10124,19,26,5.6,25,68,15,4.0,767.9,45.0,21,39.0,30.0,30.0,29.0,41.0,36,8.0,66,36,2.5,35,5.1,85.0,6.8,6.9,59.0,No,18,87,18,28.7,17.3,1.1,0.8,0.0,0.8,87.6,10.2,7,66,59,,,78.0,17.0,40315,2.8,2.7,93.0,21,38,18.0,18,10,16,18,79.5,141,141,141,141,141
65,65,Texas,Donley,3278,20,31,7.3,21,78,20,15.0,241.6,28.0,20,,31.0,,28.0,18.0,20,9.0,89,53,3.5,25,4.4,316.0,18.1,5.9,125.0,No,13,81,27,19.4,24.5,5.8,0.6,0.1,1.1,11.3,80.0,1,70,63,,,58.0,24.0,41093,3.3,3.3,,20,37,6.0,15,13,15,13,72.8,141,141,141,141,141
