,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
75,75,North Carolina,Polk,20724,18,33,8.3,28,67,20,13.0,180.0,22,14,58.0,34.0,183.0,40,50,16,7,91,62,3.8,21,3.8,63.0,21.3,9.3,103,No,13,80,43,15.7,32.1,4.1,0.8,0.0,0.6,5.9,87.7,1,74,77,20.0,27.0,70,17.0,53405,3.5,3.5,93.0,14,34,0.0,13,16,14,11,79.6,45,45,45,45,45
76,76,North Carolina,Randolph,143667,23,32,7.3,25,61,18,26.0,353.8,28,16,47.0,36.0,101.0,41,55,21,8,81,53,3.8,19,4.2,156.0,11.2,9.3,100,No,13,84,33,22.2,18.1,6.2,1.5,0.1,1.2,12.0,78.4,3,72,76,16.0,19.0,55,35.0,50129,3.2,3.1,90.0,16,34,8.0,14,12,16,14,75.6,45,45,45,45,45
77,77,North Carolina,Richmond,44829,26,38,6.7,35,39,16,19.0,906.3,41,14,31.0,29.0,185.0,48,47,27,12,81,53,5.3,43,5.3,494.0,14.5,8.2,90,Yes,17,87,31,23.0,18.3,31.2,1.0,0.2,3.3,6.8,56.5,2,66,73,20.0,14.0,99,19.0,40518,2.8,2.8,81.0,14,40,6.0,18,23,17,16,73.9,45,45,45,45,45
78,78,North Carolina,Robeson,130625,30,39,6.5,38,45,15,30.0,867.2,41,19,41.0,28.0,198.0,38,40,31,12,77,47,5.4,48,5.6,461.0,11.2,8.5,120,Yes,16,87,31,24.7,15.7,23.0,0.7,0.2,42.3,9.2,24.7,2,66,59,30.0,13.0,99,40.0,36366,2.8,2.7,86.0,19,41,6.0,19,16,20,19,72.8,45,45,45,45,45
79,79,North Carolina,Rockingham,91010,23,38,6.8,26,65,17,25.0,457.4,27,13,39.0,38.0,132.0,41,53,22,9,83,54,4.4,26,4.8,245.0,15.4,8.8,103,Yes,13,84,39,20.1,20.9,18.6,0.7,0.1,0.6,6.3,72.1,1,70,70,16.0,16.0,60,26.0,44686,2.9,2.9,86.0,13,36,12.0,15,15,16,14,75.5,45,45,45,45,45
80,80,North Carolina,Rowan,142088,21,37,7.1,24,79,17,26.0,674.8,29,14,40.0,47.0,234.0,47,51,21,10,86,57,4.0,20,4.3,391.0,13.7,9.6,106,No,14,83,34,22.1,17.9,16.2,1.2,0.1,0.6,9.4,71.4,2,69,81,17.0,18.0,66,43.0,52051,2.7,2.9,84.0,14,38,11.0,14,11,15,14,75.4,45,45,45,45,45
81,81,North Carolina,Rutherford,67029,24,33,6.7,26,57,17,14.0,425.2,32,14,43.0,22.0,149.0,41,51,22,9,84,55,4.9,28,4.7,196.0,21.2,10.0,99,No,14,82,32,20.3,22.2,9.6,0.6,0.1,0.4,4.8,82.8,1,72,70,17.0,20.0,83,33.0,44547,3.2,3.3,85.0,14,36,10.0,16,15,16,14,76.2,45,45,45,45,45
82,82,North Carolina,Sampson,63531,24,39,7.3,30,47,16,19.0,509.2,42,19,42.0,30.0,36.0,46,49,27,9,79,50,3.9,26,4.3,227.0,14.3,8.6,94,No,18,84,36,24.3,18.3,25.2,0.6,0.3,3.7,20.6,50.3,6,69,64,13.0,7.0,99,19.0,45997,3.2,3.1,83.0,19,37,2.0,17,18,17,16,76.4,45,45,45,45,45
83,83,North Carolina,Scotland,34823,27,47,6.0,28,66,15,28.0,897.6,46,14,57.0,29.0,181.0,55,42,28,14,80,49,6.6,46,5.8,694.0,11.8,8.3,93,No,21,87,26,23.1,18.8,38.5,0.9,0.1,12.8,3.3,42.5,1,60,61,21.0,10.0,99,26.0,39197,2.8,2.7,87.0,14,41,8.0,21,20,18,17,74.6,45,45,45,45,45
84,84,North Carolina,Stanly,62806,22,28,8.0,29,69,18,18.0,434.3,26,13,35.0,35.0,223.0,47,52,20,10,85,56,3.7,17,4.1,266.0,17.6,8.9,97,Yes,15,83,39,21.5,19.3,11.0,2.0,0.3,0.5,4.4,80.8,1,74,81,14.0,16.0,48,40.0,58303,2.9,3.1,90.0,13,36,2.0,13,11,15,13,75.5,45,45,45,45,45
85,85,North Carolina,Stokes,45591,23,35,7.7,29,56,19,30.0,251.5,19,12,22.0,15.0,53.0,42,50,20,8,84,51,3.6,17,4.3,217.0,8.1,8.4,113,Yes,12,89,46,18.5,21.8,3.9,0.4,0.0,0.5,3.3,90.9,0,78,70,19.0,23.0,49,33.0,52356,3.1,3.2,83.0,12,36,6.0,13,16,16,14,76.9,45,45,45,45,45
86,86,North Carolina,Surry,71783,24,29,7.6,31,49,17,26.0,286.6,29,15,54.0,40.0,125.0,41,52,23,9,79,57,3.7,23,5.1,173.0,14.2,8.4,111,No,13,86,34,20.9,20.8,3.7,0.8,0.1,0.7,11.1,83.2,2,73,66,19.0,25.0,56,31.0,48637,3.1,3.2,91.0,15,37,3.0,15,12,16,15,75.0,45,45,45,45,45
87,87,North Carolina,Swain,14271,27,28,7.7,23,97,17,0.0,825.5,54,19,84.0,84.0,308.0,23,42,25,8,80,54,4.0,27,4.9,195.0,9.8,9.2,103,No,13,83,18,22.0,19.6,1.1,0.7,0.0,30.1,5.8,60.7,0,72,60,17.0,18.0,59,65.0,46075,2.9,3.0,81.0,19,39,1.0,16,13,18,17,71.4,45,45,45,45,45
88,88,North Carolina,Transylvania,34385,21,25,7.9,29,90,20,15.0,226.8,21,17,79.0,41.0,268.0,44,54,18,9,89,60,3.7,20,4.0,131.0,16.7,8.4,102,No,13,82,34,15.4,31.4,3.4,0.7,0.1,0.5,3.4,90.4,1,76,81,15.0,24.0,47,32.0,55628,3.0,3.3,86.0,17,35,2.0,14,13,15,12,80.8,45,45,45,45,45
89,89,North Carolina,Tyrrell,4016,26,24,6.3,33,59,16,,444.2,30,17,,,,38,43,28,6,74,33,5.9,35,5.0,211.0,14.5,6.4,118,No,17,80,38,18.1,20.2,37.3,1.9,0.0,0.9,9.4,49.1,1,68,63,,,99,,37680,2.6,3.0,,17,42,6.0,20,19,17,16,79.2,45,45,45,45,45
90,90,North Carolina,Union,239859,17,36,8.6,21,65,18,26.0,424.9,12,12,70.0,30.0,123.0,44,53,16,7,90,67,3.5,9,4.1,188.0,8.0,9.6,49,No,12,82,49,26.4,13.0,11.9,3.6,0.1,0.6,11.5,71.1,3,81,91,8.0,10.0,29,27.0,86138,3.4,3.4,93.0,12,34,4.0,10,10,13,11,80.1,45,45,45,45,45
91,91,North Carolina,Vance,44535,25,29,6.6,39,75,14,38.0,1108.3,43,13,43.0,54.0,218.0,36,48,27,12,80,46,5.8,31,4.7,581.0,14.4,8.7,109,Yes,19,81,28,23.4,19.1,50.6,0.8,0.1,1.0,8.3,39.0,1,56,70,30.0,13.0,90,30.0,40450,3.0,2.9,82.0,13,42,5.0,19,19,17,16,73.8,45,45,45,45,45
92,92,North Carolina,Wake,1111761,14,28,8.3,15,90,18,28.0,604.5,12,10,85.0,72.0,314.0,47,59,14,8,93,81,3.3,9,4.2,115.0,9.7,10.1,46,Yes,13,79,36,23.6,12.0,20.0,7.7,0.1,0.8,10.4,59.6,2,64,91,7.0,10.0,32,37.0,84377,3.3,3.4,88.0,10,32,5.0,10,9,11,10,81.8,45,45,45,45,45
93,93,North Carolina,Warren,19731,24,47,7.0,25,38,15,24.0,613.6,30,16,5.0,20.0,56.0,39,46,26,12,82,47,5.7,33,5.3,211.0,12.6,8.3,83,No,16,81,45,17.9,26.2,50.5,0.4,0.0,5.7,3.9,38.2,1,73,58,23.0,13.0,99,34.0,37027,2.6,2.8,74.0,16,42,4.0,18,13,16,15,77.9,45,45,45,45,45
94,94,North Carolina,Washington,11580,25,40,5.8,34,68,15,18.0,749.3,43,13,34.0,26.0,104.0,41,46,27,12,84,56,5.9,36,6.2,285.0,20.2,6.9,87,No,19,78,27,19.9,25.3,48.1,0.4,0.0,0.9,5.6,44.2,0,67,63,,,99,23.0,40157,2.6,2.7,73.0,13,41,13.0,20,19,17,16,75.5,45,45,45,45,45
95,95,North Carolina,Watauga,56177,20,21,7.9,17,92,19,38.0,497.1,4,13,75.0,66.0,411.0,43,56,19,8,91,76,3.5,14,6.4,121.0,14.1,8.0,55,No,23,75,22,12.7,16.4,1.6,1.2,0.0,0.4,4.0,91.4,0,60,83,9.0,14.0,33,29.0,51630,3.3,3.5,90.0,13,33,3.0,14,8,15,13,81.3,45,45,45,45,45
96,96,North Carolina,Wayne,123131,22,40,6.8,29,45,15,24.0,736.1,34,15,48.0,56.0,195.0,42,47,24,9,85,60,4.1,30,4.6,407.0,13.1,8.5,78,Yes,15,82,24,23.6,16.9,31.2,1.3,0.2,0.9,12.4,52.7,4,62,80,17.0,11.0,85,39.0,45634,2.6,2.9,83.0,15,39,9.0,17,16,16,14,75.8,45,45,45,45,45
97,97,North Carolina,Wilkes,68412,25,39,7.2,30,74,17,25.0,265.4,37,15,42.0,37.0,190.0,45,53,23,10,80,56,4.1,21,4.6,209.0,14.0,8.7,105,No,14,85,31,20.1,22.2,4.4,0.6,0.1,0.4,6.9,86.7,1,76,75,16.0,20.0,81,34.0,45250,3.1,3.1,88.0,15,38,6.0,16,16,17,15,76.7,45,45,45,45,45
98,98,North Carolina,Wilson,81801,22,33,7.2,34,66,16,24.0,808.1,32,15,47.0,39.0,167.0,45,54,25,11,80,55,5.8,32,5.0,403.0,11.5,8.6,79,No,17,83,23,22.7,18.7,39.5,1.3,0.1,0.6,10.8,46.8,2,59,75,12.0,11.0,57,35.0,42414,3.0,3.0,78.0,15,40,1.0,18,11,16,15,75.6,45,45,45,45,45
99,99,North Carolina,Yadkin,37667,23,34,8.1,22,33,18,26.0,227.7,28,15,32.0,21.0,90.0,47,52,22,10,82,59,3.4,24,4.1,255.0,14.1,8.7,91,Yes,12,83,40,20.8,20.5,3.0,0.5,0.1,0.7,11.5,83.8,2,76,72,15.0,16.0,57,27.0,50929,3.1,3.1,88.0,15,35,1.0,13,12,16,14,76.5,45,45,45,45,45
100,100,North Carolina,Yancey,18069,23,24,7.7,26,100,18,40.0,191.6,33,15,67.0,33.0,188.0,41,38,21,9,85,56,3.8,22,4.2,43.0,9.5,8.2,98,No,13,84,37,18.2,26.3,0.9,0.3,0.3,0.8,5.5,92.0,1,73,70,13.0,21.0,50,30.0,47664,3.1,3.2,93.0,15,35,0.0,15,15,16,14,78.8,45,45,45,45,45
