,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
48,48,Mississippi,Monroe,35252,24,38,7.3,36,24,15,38,825.2,35.0,15,48.0,37.0,11.0,38,46,24,14,81,54,5.5,24,5.2,,12.9,9.0,95.0,No,12,84,32,22.5,19.7,30.3,0.3,0.0,0.3,1.4,67.0,0,74,70,19.0,17.0,69.0,54.0,42464,3.3,3.2,86.0,15,38,3.0,16,17,17,16,74.9,68,68,68,68,68
49,49,Mississippi,Montgomery,9775,24,38,5.9,29,8,14,13,717.6,41.0,14,60.0,41.0,20.0,43,40,27,14,78,49,6.0,37,5.5,,11.0,8.5,115.0,No,15,87,41,22.3,22.2,44.4,0.8,0.0,0.4,1.5,52.2,0,69,67,36.0,,81.0,19.0,38475,2.9,2.6,84.0,14,39,8.0,21,16,18,16,72.5,68,68,68,68,68
50,50,Mississippi,Neshoba,29118,28,41,6.7,33,45,15,21,837.6,48.0,17,58.0,58.0,96.0,39,23,28,9,80,51,5.9,30,5.4,,12.0,9.4,113.0,No,16,77,35,27.7,16.1,21.1,0.4,0.1,17.5,2.2,57.7,1,72,66,24.0,17.0,74.0,48.0,41795,3.3,3.1,80.0,17,39,4.0,19,16,19,18,70.9,68,68,68,68,68
51,51,Mississippi,Newton,21018,24,36,6.5,29,45,15,16,675.0,38.0,16,19.0,24.0,33.0,45,32,25,12,85,68,5.5,27,4.5,,15.4,9.1,113.0,Yes,15,82,44,25.3,17.1,31.0,0.5,0.0,5.6,2.0,60.3,0,77,65,16.0,15.0,71.0,36.0,42962,3.2,3.1,89.0,16,40,6.0,19,14,17,16,74.3,68,68,68,68,68
52,52,Mississippi,Noxubee,10417,26,50,5.5,32,40,13,5,1284.7,40.0,18,,10.0,163.0,44,40,30,12,71,39,7.3,41,5.8,,10.4,8.8,112.0,No,18,82,42,24.5,16.6,71.6,0.3,0.0,0.3,1.5,25.8,0,73,57,28.0,,100.0,13.0,32916,2.4,2.7,78.0,18,42,11.0,22,13,19,18,74.3,68,68,68,68,68
53,53,Mississippi,Oktibbeha,49587,21,37,6.0,23,60,13,19,921.7,10.0,15,40.0,36.0,196.0,37,51,22,11,91,76,5.6,28,8.8,176.0,11.9,9.0,49.0,No,21,83,18,17.6,12.0,37.3,3.3,0.1,0.3,1.7,56.2,1,52,76,9.0,8.0,70.0,19.0,41631,2.8,2.9,86.0,15,39,15.0,18,10,16,14,77.9,68,68,68,68,68
54,54,Mississippi,Panola,34192,25,44,6.1,40,18,14,29,1226.7,51.0,15,20.0,26.0,94.0,35,51,27,12,81,51,6.6,33,4.4,446.0,10.8,8.8,112.0,No,15,87,36,24.6,16.3,49.7,0.2,0.0,0.3,2.2,46.6,1,70,60,27.0,13.0,87.0,28.0,40655,3.1,2.9,84.0,15,39,12.0,19,17,18,17,73.4,68,68,68,68,68
55,55,Mississippi,Pearl River,55535,23,40,7.1,33,48,17,37,492.1,32.0,15,27.0,22.0,54.0,38,48,21,10,84,57,5.2,25,5.2,,9.0,8.6,112.0,No,13,81,48,22.6,19.1,12.2,0.4,0.1,0.7,3.3,81.7,0,78,76,18.0,21.0,85.0,41.0,45874,2.9,3.0,85.0,15,36,6.0,16,16,16,14,73.7,68,68,68,68,68
56,56,Mississippi,Perry,11973,25,40,6.7,34,55,14,6,664.9,49.0,17,17.0,8.0,8.0,34,45,26,8,83,49,6.7,29,5.4,,10.9,8.7,73.0,Yes,12,86,52,22.2,18.7,19.1,0.2,0.1,0.5,1.6,77.5,0,82,69,,,73.0,20.0,43106,2.7,2.7,81.0,17,38,4.0,19,14,18,17,75.9,68,68,68,68,68
57,57,Mississippi,Pike,39288,26,37,5.6,34,52,12,24,742.4,42.0,16,43.0,56.0,428.0,37,36,30,13,83,52,6.5,37,7.0,,16.9,8.6,91.0,Yes,18,87,27,25.8,17.6,53.7,0.7,0.0,0.4,1.6,42.8,0,69,56,27.0,9.0,87.0,28.0,35044,2.6,2.7,78.0,16,41,9.0,23,15,19,18,72.1,68,68,68,68,68
58,58,Mississippi,Pontotoc,32174,23,39,7.1,33,29,15,24,391.9,44.0,15,19.0,16.0,40.0,42,36,25,10,77,61,4.3,22,4.2,,9.4,8.9,96.0,No,14,87,37,26.3,15.2,14.9,0.4,0.1,0.6,7.3,75.9,2,71,64,14.0,19.0,66.0,29.0,48910,3.1,3.0,82.0,15,36,5.0,17,16,17,16,76.3,68,68,68,68,68
