,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
65,Tennessee,Morgan,21403,31,38,6.9,32,49,16,35,245.0,34,13,14.0,14.0,9.0,37,39,28,10,80,31,4.1,27,4.8,194,8.3,9.6,128,No,14,84,44,18.9,18.6,3.7,0.3,0.1,0.5,1.5,92.8,0,82,71,16.0,20.0,,41.0,43952,2.4,2.8,100.0,13,45,8.0,16,20,20,19,74.2
66,Tennessee,Obion,30069,28,39,7.0,40,70,15,22,710.9,35,12,46.0,53.0,50.0,43,45,27,9,84,46,4.9,23,4.7,436,14.5,8.7,66,No,13,87,23,21.6,20.7,10.6,0.4,0.1,0.4,4.8,82.4,1,65,76,18.0,17.0,,50.0,44061,2.9,3.1,88.0,12,43,5.0,17,17,19,18,75.5
67,Tennessee,Overton,22241,29,36,8.2,30,45,16,12,254.4,27,12,54.0,31.0,9.0,38,54,25,7,81,40,3.8,22,4.6,217,7.7,8.6,94,No,10,86,46,21.3,20.7,0.6,0.4,0.0,0.4,1.7,95.8,0,80,64,15.0,23.0,,46.0,43636,2.8,2.8,92.0,12,42,0.0,13,11,19,17,74.4
68,Tennessee,Perry,8076,31,29,6.2,27,13,15,43,213.2,43,14,25.0,12.0,62.0,32,47,29,9,75,37,5.0,24,5.4,253,5.0,7.8,140,No,14,78,26,22.2,21.4,2.3,0.8,0.0,0.8,2.7,91.4,0,82,59,,,,39.0,42939,3.2,3.3,93.0,14,43,13.0,18,17,21,19,73.3
69,Tennessee,Pickett,5048,29,31,8.0,32,57,16,20,157.7,25,14,39.0,,,33,47,25,7,74,48,4.7,23,5.3,204,7.9,8.3,67,No,6,83,38,17.1,27.8,0.3,0.1,0.1,0.3,2.3,96.2,0,82,73,,,,,41860,2.5,2.8,98.0,14,42,0.0,14,12,19,17,75.1
70,Tennessee,Polk,16832,27,40,8.1,34,73,16,32,280.5,38,14,47.0,36.0,6.0,38,43,25,9,82,44,4.0,23,4.2,224,13.6,9.4,104,No,13,84,45,19.1,21.7,0.7,0.4,0.1,0.6,2.3,94.7,0,74,71,29.0,32.0,,26.0,45922,2.9,3.0,98.0,14,42,0.0,14,15,19,17,73.3
71,Tennessee,Putnam,80245,25,28,7.4,25,47,16,32,392.7,24,12,66.0,64.0,234.0,43,54,23,8,87,57,3.5,20,5.1,397,10.9,7.2,82,No,16,84,28,20.8,16.8,2.2,1.6,0.1,0.8,6.5,87.9,2,61,78,17.0,22.0,,30.0,49083,3.1,3.1,90.0,12,41,9.0,13,10,18,16,76.7
72,Tennessee,Rhea,33167,28,40,7.1,28,64,15,21,354.8,40,13,36.0,27.0,36.0,46,47,26,8,81,48,5.7,23,4.9,280,11.2,9.4,96,No,11,85,31,22.4,18.8,2.0,0.7,0.1,0.6,5.2,90.2,1,71,73,19.0,22.0,,28.0,47599,3.0,3.1,91.0,13,43,5.0,17,20,19,18,74.1
73,Tennessee,Roane,53382,24,37,7.3,23,65,17,30,273.4,29,11,34.0,51.0,45.0,47,55,21,9,89,54,4.0,21,5.4,334,12.0,8.3,134,Yes,12,87,44,18.6,23.2,2.7,0.6,0.1,0.5,2.0,92.5,0,77,75,18.0,28.0,,24.0,50561,2.9,2.9,94.0,11,42,9.0,14,14,17,15,74.8
74,Tennessee,Robertson,71813,24,38,8.6,31,58,17,34,330.6,28,12,37.0,31.0,64.0,37,54,20,8,87,56,2.9,15,3.8,426,10.1,9.1,91,No,13,84,50,23.5,15.4,7.5,0.7,0.1,0.6,7.4,82.6,2,74,83,16.0,21.0,,40.0,65790,2.7,2.8,95.0,12,41,2.0,11,10,17,14,75.9
75,Tennessee,Rutherford,332285,20,33,8.2,23,76,17,24,554.0,20,10,42.0,54.0,98.0,44,52,19,9,92,69,2.6,13,3.6,492,7.0,10.0,66,No,13,83,43,24.5,10.8,15.8,3.6,0.1,0.5,8.7,69.1,2,65,87,13.0,13.0,,27.0,69614,3.2,3.1,96.0,10,42,8.0,10,11,16,13,77.6
76,Tennessee,Scott,22068,30,40,7.2,34,71,15,22,200.1,47,13,36.0,32.0,50.0,40,43,27,9,80,42,4.4,30,4.5,230,6.4,9.1,106,No,13,85,33,24.1,17.2,0.3,0.3,0.0,0.4,1.1,97.0,0,70,66,26.0,29.0,,21.0,38750,2.8,3.0,98.0,13,44,2.0,18,18,20,19,72.2
77,Tennessee,Sequatchie,15026,26,37,7.9,25,34,16,16,203.6,37,12,34.0,20.0,20.0,38,43,23,10,82,48,4.2,31,4.6,389,4.7,9.1,104,No,12,81,53,20.6,20.8,0.6,0.5,0.1,0.6,3.7,93.2,0,75,73,15.0,22.0,,8.0,46876,3.1,3.1,93.0,12,40,0.0,15,13,18,16,77.2
78,Tennessee,Sevier,98250,25,44,7.7,37,64,16,18,341.1,34,17,39.0,36.0,72.0,44,48,23,8,85,51,3.3,20,3.7,311,9.5,10.1,105,No,14,77,40,20.4,20.3,1.2,1.2,0.1,0.7,6.4,89.4,2,69,77,15.0,22.0,,30.0,54476,2.8,3.0,90.0,17,41,5.0,13,17,18,16,75.7
79,Tennessee,Shelby,937166,21,35,6.9,27,87,15,17,1037.8,36,14,86.0,74.0,149.0,34,49,23,12,88,63,4.0,26,5.5,1346,9.2,7.8,90,No,19,84,31,24.8,14.0,53.7,2.8,0.1,0.3,6.6,35.3,2,55,75,27.0,10.0,,61.0,52659,2.9,2.8,83.0,14,46,11.0,15,12,16,15,75.5
80,Tennessee,Smith,20157,27,32,8.3,26,49,17,13,275.0,33,12,45.0,25.0,20.0,35,52,24,10,85,45,3.0,22,4.6,237,5.0,8.8,113,Yes,11,85,45,22.3,17.3,2.2,0.5,0.0,0.5,3.1,92.6,0,74,76,20.0,18.0,,22.0,54570,3.1,3.2,94.0,12,41,1.0,13,13,18,16,75.3
81,Tennessee,Stewart,13715,26,29,7.8,22,54,17,27,374.4,28,13,7.0,22.0,29.0,38,40,22,8,87,55,4.5,19,3.9,439,8.8,8.3,103,No,12,83,53,20.7,20.7,1.8,1.0,0.1,0.8,3.5,91.2,0,75,67,19.0,28.0,,30.0,52177,2.9,3.0,98.0,13,42,1.0,15,13,18,15,75.7
82,Tennessee,Sullivan,158348,25,33,6.9,31,78,15,22,283.2,31,12,126.0,77.0,126.0,47,50,22,8,87,60,3.7,23,4.5,484,14.0,7.3,91,Yes,12,86,26,19.1,22.2,2.2,0.8,0.0,0.4,2.0,93.1,0,72,79,15.0,20.0,,37.0,51303,2.8,2.9,95.0,12,41,13.0,14,13,18,16,75.7
83,Tennessee,Sumner,191283,21,27,8.2,32,65,18,24,364.5,25,10,49.0,44.0,88.0,38,53,18,8,90,65,2.7,12,3.9,249,8.3,8.1,75,No,12,83,48,23.4,16.2,8.0,1.6,0.1,0.4,5.3,83.0,1,74,85,16.0,18.0,,31.0,69391,3.4,3.3,94.0,10,39,7.0,10,10,16,13,78.0
84,Tennessee,Tipton,61599,25,37,7.7,32,49,16,26,479.1,26,11,28.0,36.0,67.0,34,47,22,9,88,59,3.9,17,4.0,668,9.1,8.8,92,No,11,88,55,24.2,14.9,18.3,0.8,0.1,0.5,2.9,75.6,0,71,75,18.0,19.0,,36.0,61436,3.2,3.1,97.0,11,41,6.0,13,16,17,15,75.4
85,Tennessee,Trousdale,11284,27,25,,22,67,17,25,357.0,42,12,18.0,18.0,,36,55,25,10,84,50,3.1,18,4.2,496,4.5,8.8,101,No,13,79,56,17.9,13.0,11.3,0.5,0.0,0.6,2.5,83.6,1,79,70,,21.0,,32.0,51982,3.0,3.1,93.0,12,43,,14,11,18,16,75.8
86,Tennessee,Unicoi,17883,27,27,7.0,22,100,16,50,259.0,27,12,34.0,34.0,17.0,46,44,25,10,85,56,5.0,22,4.5,251,14.1,8.2,116,No,12,81,29,18.5,23.3,0.4,0.3,0.0,0.5,5.5,92.5,2,72,67,18.0,13.0,,26.0,44548,2.9,3.1,93.0,12,42,6.0,17,18,19,17,72.9
87,Tennessee,Union,19972,30,34,7.7,29,22,15,25,210.9,48,13,15.0,30.0,50.0,40,47,27,9,77,40,4.0,29,4.2,295,3.0,9.8,115,No,13,84,63,21.5,18.6,0.5,0.2,0.1,0.5,1.9,95.9,0,75,66,21.0,25.0,,22.0,48106,2.6,2.8,93.0,13,43,1.0,16,15,20,19,74.7
88,Tennessee,Van Buren,5872,30,33,7.6,27,63,16,13,209.0,45,14,,,17.0,37,33,27,8,79,31,4.5,24,4.0,274,0.0,8.5,115,Yes,10,85,52,19.7,23.4,0.8,0.2,0.1,0.4,2.0,95.1,0,81,69,,,,8.0,44451,2.8,2.6,,14,42,0.0,16,12,20,19,73.9
89,Tennessee,Warren,41277,28,35,7.3,34,57,15,18,337.0,40,16,51.0,36.0,70.0,38,48,27,9,79,44,4.1,24,4.7,458,11.3,8.8,97,No,11,87,31,23.3,17.9,3.3,0.9,0.1,0.5,9.4,84.6,2,69,70,17.0,18.0,,16.0,46144,2.7,2.8,96.0,16,42,4.0,16,16,19,18,74.5
90,Tennessee,Washington,129375,22,34,7.5,26,70,16,23,383.4,19,11,176.0,61.0,327.0,47,50,20,8,89,68,3.5,19,4.9,332,13.3,9.2,89,No,13,86,24,18.9,18.8,4.3,1.7,0.1,0.5,3.6,88.2,1,64,82,13.0,18.0,,36.0,51879,3.2,3.3,93.0,11,40,8.0,13,13,16,14,75.5
91,Tennessee,Wayne,16673,29,34,7.0,40,71,16,10,313.6,30,13,30.0,6.0,54.0,39,42,26,8,80,42,4.7,23,4.7,297,7.2,8.1,97,Yes,12,88,43,16.6,19.9,6.7,0.3,0.0,0.4,2.2,89.5,0,77,68,18.0,18.0,,43.0,45091,2.9,2.8,98.0,13,43,9.0,15,15,18,17,75.1
92,Tennessee,Weakley,33328,26,40,7.3,33,25,16,11,470.9,18,13,54.0,30.0,42.0,40,42,24,7,85,56,4.0,23,4.6,204,15.3,8.6,90,No,11,83,24,19.2,19.0,7.5,1.2,0.1,0.5,2.9,86.5,0,65,70,20.0,20.0,,37.0,42506,3.1,3.2,93.0,13,43,7.0,15,13,18,16,75.9
93,Tennessee,White,27345,28,37,7.6,24,36,16,21,328.9,41,13,33.0,40.0,15.0,45,52,26,8,83,48,3.7,22,4.1,254,8.9,8.8,113,No,11,86,32,21.8,20.5,1.7,0.4,0.1,0.5,2.8,93.1,0,80,70,22.0,22.0,,45.0,43583,2.9,2.9,92.0,13,41,5.0,14,17,19,18,74.9
94,Tennessee,Williamson,238412,14,23,9.4,18,80,18,18,183.0,5,6,146.0,80.0,185.0,48,59,12,6,95,86,2.4,4,3.9,140,12.7,9.5,56,Yes,10,80,46,26.8,13.5,4.3,5.2,0.1,0.3,4.9,83.8,1,81,93,9.0,12.0,,30.0,119637,3.8,3.8,96.0,6,35,3.0,6,8,12,10,81.7
95,Tennessee,Wilson,144657,20,34,8.7,22,58,18,32,340.1,19,9,31.0,44.0,55.0,42,56,17,9,92,70,2.7,10,3.8,303,9.7,9.7,84,Yes,12,82,51,23.4,16.0,7.3,1.8,0.1,0.5,4.6,84.1,1,77,85,15.0,19.0,,26.0,80080,3.3,3.3,96.0,9,40,4.0,9,11,15,12,78.3
