,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
49,Nebraska,Johnson,5071,19,34,7.7,31,56,24,33.0,,21.0,10,39.0,20.0,20.0,47,15,16,8.0,86,47,3.5,13,4.1,117.0,13.6,7.2,132.0,No,11,78,28,18.8,19.0,6.3,1.4,0.0,1.6,10.3,80.2,2,73,74,,,44,42.0,54567,3.0,3.1,,10,33,8,12,8,12,11,76.9
50,Nebraska,Kearney,6495,17,36,8.4,21,56,23,44.0,122.5,11.0,7,46.0,46.0,62.0,49,40,13,7.0,96,71,2.3,10,3.6,99.0,18.3,5.8,95.0,No,10,81,23,24.8,19.8,0.3,0.4,0.1,0.6,6.5,91.7,1,73,81,,,33,27.0,64461,3.3,3.3,,7,31,2,11,10,12,10,79.6
51,Nebraska,Keith,8034,18,32,7.8,28,80,24,5.0,99.1,23.0,10,75.0,62.0,124.0,40,44,15,10.0,92,70,3.2,18,4.9,106.0,17.5,4.9,55.0,No,9,81,15,20.5,27.1,0.9,0.7,0.0,0.8,7.8,88.9,0,69,82,,,49,33.0,51478,3.1,3.1,,10,31,6,13,9,12,11,79.7
52,Nebraska,Keya Paha,806,17,27,5.2,27,33,24,100.0,,,15,0.0,0.0,0.0,43,22,13,,95,91,2.5,24,3.5,0.0,0.0,4.5,,No,9,62,28,18.2,32.6,0.0,0.5,0.0,0.6,1.0,97.5,0,73,78,,,51,,46010,,,,15,31,42,10,14,12,10,
53,Nebraska,Kimball,3632,20,40,8.1,31,76,22,0.0,,21.0,12,,28.0,,29,14,17,10.0,89,59,3.0,17,3.8,218.0,11.1,4.7,104.0,No,9,80,16,21.1,24.9,0.4,1.0,0.1,2.3,9.3,85.4,1,71,75,,,47,,52284,3.5,3.3,,12,32,3,13,11,13,12,73.6
54,Nebraska,Knox,8332,17,34,8.1,29,61,23,83.0,141.6,22.0,12,48.0,108.0,84.0,47,41,14,7.0,92,74,3.0,17,3.6,53.0,16.6,6.1,109.0,No,10,79,23,24.3,25.4,0.4,0.3,0.1,10.5,3.3,84.7,1,74,75,,26.0,50,57.0,53676,3.2,3.3,,12,32,3,12,11,12,10,80.7
55,Nebraska,Lancaster,319090,16,30,8.2,17,97,25,31.0,544.9,14.0,8,71.0,102.0,383.0,50,62,13,7.0,94,77,2.8,11,4.2,326.0,12.9,6.7,48.0,Yes,14,81,15,22.6,14.4,4.0,4.8,0.1,1.0,7.4,80.6,2,60,88,7.0,13.0,42,35.0,61383,3.3,3.3,83.0,8,33,3,12,8,11,10,80.2
56,Nebraska,Lincoln,34914,18,41,7.6,26,86,23,27.0,306.1,24.0,8,48.0,72.0,269.0,39,52,14,7.0,94,71,3.5,13,4.1,274.0,16.8,5.2,66.0,Yes,12,86,13,23.4,20.1,1.1,0.9,0.1,1.1,9.1,87.2,1,67,82,7.0,14.0,45,31.0,60924,3.3,3.2,89.0,8,32,7,13,12,12,10,78.9
57,Nebraska,Logan,748,17,36,8.4,29,2,24,0.0,,,11,0.0,0.0,0.0,57,35,14,,94,72,3.0,8,3.4,,0.0,4.6,,No,13,71,43,23.4,22.6,0.1,0.4,0.0,0.9,3.7,93.4,4,74,74,,,29,,53108,,,,11,31,4,11,11,12,10,
58,Nebraska,Loup,664,17,31,5.8,29,23,23,0.0,,,11,0.0,0.0,0.0,44,30,13,,98,65,4.0,27,4.4,,0.0,4.8,,No,3,59,33,20.9,26.2,0.8,0.2,0.0,0.3,3.9,95.0,0,77,69,,,54,,51559,,,,11,31,30,12,11,12,10,
59,Nebraska,McPherson,494,18,21,5.6,31,0,23,,,,11,0.0,0.0,0.0,63,52,15,,89,81,2.7,26,4.6,,0.0,4.5,,No,7,58,55,18.2,24.1,0.4,0.0,0.0,0.0,1.4,97.0,0,73,63,,,0,,52033,,,,11,32,28,14,11,13,11,
60,Nebraska,Madison,35099,17,33,7.7,26,85,22,31.0,341.5,26.0,11,62.0,120.0,538.0,42,51,16,6.0,90,69,2.8,12,4.4,142.0,17.8,6.6,72.0,No,13,81,10,25.5,16.2,1.3,1.8,0.1,2.0,15.8,78.7,4,66,78,13.0,19.0,49,15.0,58275,3.2,3.3,92.0,11,32,7,12,10,12,11,78.3
61,Nebraska,Merrick,7755,18,42,7.3,31,45,25,0.0,88.8,20.0,9,26.0,52.0,26.0,48,35,14,6.0,94,73,3.2,14,4.2,64.0,19.4,6.4,56.0,No,7,86,26,22.4,20.7,0.3,1.0,0.1,0.8,5.0,92.0,0,75,74,,,45,43.0,53411,3.5,3.3,,9,32,12,13,15,12,11,79.0
62,Nebraska,Morrill,4642,18,36,6.8,30,45,22,9.0,227.5,24.0,14,21.0,43.0,,35,39,17,9.0,87,59,2.9,19,3.5,59.0,14.9,4.5,92.0,No,10,73,32,22.3,21.7,0.3,0.8,0.0,1.6,15.2,81.7,2,72,76,,,56,,49982,3.2,3.1,,14,32,20,11,16,12,11,78.5
