,County Pair,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,% Enrolled in Free or Reduced Lunch,Median Household Income,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,Cig Tax Rate
217,Seminole/Jackson,-4.0,7.0,-0.09999999999999964,-14.0,16.0,-3.0,2.0,91.89999999999998,17.0,69.0,25.0,-111.0,-4.0,-1.0,-2.0,4.0,6.0,14.0,0.8000000000000003,9.0,0.7000000000000002,-99.0,1.5999999999999996,0.09999999999999964,-8.0,0.0,6.0,-5.0,-8.0,1.9000000000000021,2.599999999999998,6.700000000000003,0.10000000000000009,-0.3,-0.6000000000000001,-1.3000000000000003,-4.300000000000004,-1.0,-5.0,-8.0,47.0,-1925.0,2.0,0.0,0.0,-6.0,-1.0,-2.0,-0.10000000000000853,-0.117588507600137
218,Stephens/Oconee,1.0,6.0,-0.39999999999999947,7.0,16.0,-3.0,-22.0,28.900000000000034,0.0,8.0,-13.0,-14.0,-19.0,-5.0,0.0,1.0,-3.0,-11.0,1.1,3.0,0.20000000000000018,-94.0,-1.4000000000000004,3.0,-10.0,0.0,1.0,0.0,-4.0,2.6999999999999993,-3.8000000000000007,3.3,-0.09999999999999998,0.1,0.19999999999999996,-1.9,-2.1999999999999886,-1.0,-3.0,-6.0,17.0,-6824.0,1.0,0.0,2.0,2.0,0.0,0.0,-3.299999999999997,-0.025674739214039524
219,Thomas/Leon,2.0,6.0,-0.9000000000000004,8.0,-37.0,-4.0,-15.0,-495.9000000000001,27.0,9.0,-4.0,-5.0,8.0,7.0,5.0,1.0,-9.0,-16.0,0.8999999999999999,3.0,-0.20000000000000018,-475.0,2.4000000000000004,3.299999999999999,15.0,1.0,0.0,0.0,-1.0,5.099999999999998,4.799999999999999,4.5,-2.6,0.0,0.3,-2.8000000000000003,1.7000000000000028,0.0,8.0,-9.0,37.0,-7103.0,3.0,6.0,2.0,4.0,2.0,3.0,-4.1000000000000085,-0.117588507600137
220,Towns/Clay,-3.0,0.0,0.2999999999999998,-6.0,0.0,1.0,-7.0,-7.5,-16.0,30.0,-21.0,-109.0,-1.0,2.0,-2.0,-1.0,2.0,-1.0,0.2999999999999998,-7.0,-0.5,76.0,-0.7999999999999989,-0.1999999999999993,0.0,0.0,0.0,-2.0,-9.0,-4.0,3.0,0.0,0.5,0.0,-0.29999999999999993,-0.6999999999999997,0.9000000000000057,0.0,0.0,0.0,-4.0,1907.0,1.0,-1.0,-1.0,6.0,-1.0,-1.0,1.5999999999999943,-0.010486084354828729
221,Troup/Randolph,-1.0,16.0,0.0,-3.0,32.0,2.0,-26.0,214.5,2.0,31.0,48.0,108.0,8.0,9.0,-2.0,2.0,3.0,2.0,0.20000000000000018,-1.0,1.1000000000000005,136.0,2.200000000000001,0.40000000000000036,-24.0,0.0,5.0,-5.0,-13.0,3.1999999999999993,-5.699999999999999,17.1,1.7999999999999998,0.1,-0.09999999999999998,0.7000000000000002,-19.60000000000001,1.0,-20.0,3.0,4.0,4374.0,2.0,0.0,-1.0,-5.0,-3.0,-2.0,2.1000000000000085,-0.04063717258947033
222,Union/Cherokee,-4.0,-3.0,0.9000000000000004,-3.0,-3.0,0.0,-21.0,-74.3,-8.0,28.0,2.0,-63.0,10.0,5.0,-3.0,-1.0,2.0,-4.0,-1.4,-10.0,0.2999999999999998,-48.0,0.20000000000000107,-0.6999999999999993,-13.0,0.0,-2.0,0.0,-2.0,-1.0999999999999996,3.200000000000003,-0.7,-0.19999999999999996,-0.1,-1.1,0.30000000000000027,2.5,0.0,-2.0,1.0,-24.0,14285.0,-2.0,-2.0,-3.0,-1.0,-1.0,-1.0,3.700000000000003,-0.010486084354828729
223,Union/Clay,-3.0,2.0,0.6000000000000005,-4.0,-4.0,1.0,-13.0,-87.89999999999999,-9.0,13.0,-38.0,-61.0,5.0,3.0,-3.0,0.0,1.0,-7.0,-1.4,-7.0,0.0,-79.0,-2.1999999999999993,-0.29999999999999893,-13.0,0.0,-7.0,-2.0,-6.0,-1.299999999999999,1.8000000000000043,-0.40000000000000013,0.09999999999999998,-0.1,-0.19999999999999996,-0.2999999999999998,1.0999999999999943,1.0,-1.0,-2.0,-1.0,9933.0,0.0,0.0,-3.0,6.0,-1.0,-1.0,3.299999999999997,-0.010486084354828729
224,Bear Lake/Cache,8.0,5.0,0.3000000000000007,12.0,-37.0,9.0,28.0,-134.1,11.0,38.0,-17.0,-107.0,-12.0,-27.0,2.0,3.0,1.0,-19.0,0.6999999999999997,4.0,0.3999999999999999,111.0,-3.2,-2.799999999999999,32.0,-1.0,-3.0,-2.0,10.0,-3.200000000000003,10.899999999999999,-0.5,-1.7999999999999998,-0.4,0.0,-6.6000000000000005,9.599999999999994,-2.0,14.0,-3.0,5.0,-8630.0,2.0,-3.0,0.0,5.0,1.0,2.0,-3.0999999999999943,-0.12013465179886389
225,Bear Lake/Lincoln,0.0,4.0,-0.5,4.0,-31.0,0.0,6.0,-62.400000000000006,1.0,11.0,-6.0,-61.0,-2.0,-17.0,2.0,0.0,1.0,-9.0,-0.3999999999999999,6.0,0.3999999999999999,58.0,-3.1,0.20000000000000018,-10.0,-1.0,1.0,3.0,-8.0,0.5,2.6999999999999993,-0.2,-0.09999999999999998,0.0,0.0,-0.2999999999999998,0.7999999999999972,-1.0,-5.0,2.0,12.0,-16719.0,3.0,4.0,1.0,2.0,1.0,2.0,-2.0999999999999943,-0.0036442600217150706
226,Benewah/Spokane,6.0,1.0,-0.8000000000000007,10.0,-17.0,-2.0,-11.0,-89.40000000000003,19.0,-34.0,18.0,-163.0,-13.0,-20.0,4.0,0.0,-6.0,-25.0,0.0,9.0,-0.5999999999999996,-81.0,-3.9000000000000004,0.3000000000000007,18.0,-1.0,-1.0,2.0,4.0,0.10000000000000142,6.199999999999999,-1.5,-2.0,-0.5,6.6000000000000005,-2.3,0.5999999999999943,-1.0,11.0,-15.0,13.0,-10673.0,4.0,6.0,1.0,3.0,2.0,1.0,-4.199999999999989,-0.21437649054619712
227,Benewah/Whitman,7.0,3.0,-0.3000000000000007,11.0,-4.0,0.0,-1.0,-535.5999999999999,33.0,-6.0,59.0,104.0,-9.0,-28.0,4.0,2.0,-7.0,-39.0,0.9000000000000004,9.0,-3.0,91.0,-3.5999999999999996,-0.5,61.0,0.0,-8.0,18.0,11.0,7.100000000000001,12.100000000000001,-1.8000000000000003,-8.0,-0.19999999999999998,7.5,-2.7,6.199999999999989,-2.0,29.0,-12.0,21.0,3397.0,7.0,2.0,1.0,5.0,2.0,1.0,-6.599999999999994,-0.21437649054619712
228,Bonner/Lincoln,-3.0,-2.0,0.40000000000000036,-2.0,-20.0,1.0,-24.0,18.200000000000017,-5.0,-17.0,-15.0,-8.0,-1.0,13.0,-1.0,0.0,1.0,10.0,-3.0,-10.0,-0.5,-37.0,-1.5,-0.6000000000000014,-3.0,1.0,1.0,-1.0,24.0,1.8000000000000007,-4.100000000000001,-0.10000000000000003,0.4,0.1,-0.4,0.10000000000000009,0.29999999999999716,0.0,-4.0,2.0,-19.0,13060.0,-4.0,1.0,-2.0,0.0,-1.0,-2.0,0.09999999999999432,-0.13484323793602143
229,Bonner/Sanders,-6.0,0.0,1.7000000000000002,-11.0,-4.0,-1.0,-34.0,66.9,-1.0,-22.0,22.0,-85.0,-2.0,13.0,-3.0,-1.0,2.0,10.0,-1.7000000000000002,-5.0,0.0,-59.0,3.3,0.5999999999999996,-14.0,1.0,1.0,9.0,12.0,2.3000000000000007,-7.0,0.0,0.30000000000000004,0.2,-3.3000000000000003,0.10000000000000009,2.799999999999997,0.0,-2.0,5.0,-24.0,11536.0,-4.0,-15.0,-2.0,-3.0,-2.0,-2.0,1.2999999999999972,-0.13484323793602143
230,Bonner/Pend Oreille,1.0,-17.0,1.1000000000000005,-9.0,20.0,2.0,-45.0,15.200000000000017,-3.0,3.0,26.0,-7.0,-3.0,5.0,-2.0,0.0,0.0,9.0,-3.7,-9.0,0.5,36.0,3.5,0.8999999999999986,-4.0,1.0,4.0,-4.0,-7.0,0.5999999999999979,-1.5,-0.39999999999999997,-0.3999999999999999,0.0,-2.8000000000000003,-0.6999999999999997,4.3999999999999915,0.0,-2.0,5.0,-22.0,4779.0,-4.0,-7.0,-2.0,-3.0,-1.0,-2.0,1.8999999999999915,-0.21437649054619712
231,Bonner/Spokane,3.0,-4.0,-0.20000000000000018,1.0,-10.0,1.0,-15.0,-291.90000000000003,3.0,-34.0,-24.0,-209.0,-15.0,-13.0,1.0,0.0,-3.0,-12.0,-1.0,4.0,0.20000000000000018,-187.0,0.7999999999999989,1.5999999999999996,-3.0,0.0,2.0,-4.0,12.0,-2.3000000000000007,8.799999999999997,-1.5999999999999999,-1.5999999999999999,-0.39999999999999997,-0.9,-2.6999999999999997,8.599999999999994,-1.0,14.0,-11.0,-7.0,-3247.0,-1.0,3.0,0.0,0.0,0.0,-1.0,1.0,-0.21437649054619712
232,Bonneville/Lincoln,-2.0,3.0,-0.20000000000000107,-2.0,4.0,-3.0,-14.0,129.59999999999997,5.0,-33.0,32.0,168.0,8.0,8.0,2.0,-1.0,-1.0,2.0,-0.8999999999999999,2.0,0.19999999999999973,156.0,1.1,1.5999999999999996,-13.0,0.0,4.0,10.0,-18.0,3.900000000000002,-4.5,0.09999999999999998,0.5000000000000001,0.0,0.19999999999999996,8.8,-9.799999999999997,0.0,-12.0,5.0,7.0,-6104.0,3.0,4.0,-1.0,1.0,1.0,1.0,-2.700000000000003,-0.0036442600217150706
233,Boundary/Lincoln,-3.0,0.0,0.2999999999999998,6.0,-13.0,-1.0,-30.0,-102.4,-4.0,-29.0,-13.0,-81.0,-10.0,4.0,0.0,-2.0,2.0,-5.0,-2.8,-6.0,-1.2000000000000002,-109.0,-4.1,-3.3000000000000007,-15.0,1.0,-2.0,5.0,20.0,5.100000000000001,-6.399999999999999,0.19999999999999996,0.6,0.0,0.7,1.7999999999999998,-2.299999999999997,0.0,-3.0,0.0,-1.0,7040.0,-1.0,1.0,-2.0,-1.0,0.0,-1.0,-0.20000000000000284,-0.13484323793602143
234,Boundary/Pend Oreille,1.0,-15.0,1.0,-1.0,27.0,0.0,-51.0,-105.4,-2.0,-9.0,28.0,-80.0,-12.0,-4.0,-1.0,-2.0,1.0,-6.0,-3.5,-5.0,-0.20000000000000018,-36.0,0.9000000000000004,-1.8000000000000007,-16.0,1.0,1.0,2.0,-11.0,3.8999999999999986,-3.799999999999997,-0.09999999999999998,-0.19999999999999996,-0.1,-1.7000000000000002,1.0,1.7999999999999972,0.0,-1.0,3.0,-4.0,-1241.0,-1.0,-7.0,-2.0,-4.0,0.0,-1.0,1.5999999999999943,-0.21437649054619712
235,Canyon/Malheur,-3.0,-5.0,0.5999999999999996,1.0,11.0,-3.0,8.0,-62.90000000000009,-11.0,9.0,-32.0,-343.0,2.0,2.0,-6.0,0.0,4.0,5.0,-0.8999999999999995,-13.0,-0.8999999999999995,37.0,-4.500000000000001,0.40000000000000036,-12.0,0.0,-6.0,1.0,18.0,2.0,-2.8000000000000007,-0.7000000000000001,-0.3999999999999999,0.09999999999999998,-0.30000000000000004,-9.0,9.899999999999999,-2.0,12.0,8.0,-20.0,16651.0,-2.0,1.0,-3.0,0.0,-2.0,-3.0,1.0,-0.2714425602343833
236,Caribou/Lincoln,-1.0,2.0,-0.3000000000000007,-2.0,-45.0,1.0,-14.0,-3.1000000000000227,-8.0,-30.0,15.0,-84.0,-8.0,-5.0,1.0,0.0,-2.0,-1.0,-0.5999999999999996,4.0,0.19999999999999973,-59.0,-3.1,0.39999999999999947,-1.0,-1.0,1.0,3.0,-11.0,2.6000000000000014,-0.6999999999999993,-0.4,-0.19999999999999996,0.19999999999999998,-0.40000000000000013,1.8000000000000007,-1.0999999999999943,0.0,-3.0,4.0,6.0,-9751.0,2.0,8.0,-2.0,5.0,1.0,1.0,-1.7000000000000028,-0.0036442600217150706
237,Cassia/Elko,-3.0,6.0,-0.2999999999999998,2.0,-10.0,-4.0,-2.0,26.600000000000023,2.0,42.0,32.0,49.0,5.0,7.0,1.0,-1.0,-2.0,-1.0,-0.6000000000000001,0.0,0.0,-216.0,0.0,0.6999999999999993,21.0,0.0,2.0,16.0,-2.0,4.400000000000002,2.6999999999999993,-0.6,-0.3999999999999999,0.0,-4.9,2.5,3.200000000000003,4.0,-1.0,1.0,12.0,-30003.0,-3.0,3.0,0.0,3.0,-1.0,-1.0,-1.8000000000000114,-0.13370719085076033
238,Cassia/Box Elder,7.0,0.0,-0.10000000000000053,8.0,-17.0,6.0,16.0,129.10000000000002,13.0,47.0,13.0,-337.0,-9.0,-3.0,4.0,0.0,-9.0,-9.0,-0.20000000000000018,5.0,0.5,58.0,1.6999999999999997,-2.0999999999999996,27.0,-1.0,3.0,2.0,-19.0,0.40000000000000213,1.3000000000000007,0.0,0.0,0.09999999999999998,0.3999999999999999,17.5,-17.0,5.0,-8.0,-2.0,11.0,-16096.0,-2.0,5.0,-2.0,2.0,1.0,1.0,-1.4000000000000057,-0.12013465179886389
239,Clearwater/Mineral,-3.0,3.0,1.3999999999999995,-1.0,-29.0,-3.0,33.0,-153.8,-7.0,68.0,23.0,-68.0,2.0,15.0,1.0,-2.0,1.0,1.0,1.0999999999999996,0.0,-0.5000000000000004,146.0,6.9,0.5,-22.0,0.0,-4.0,3.0,-2.0,-2.3999999999999986,-1.6000000000000014,0.09999999999999998,0.0,0.2,0.5,0.9999999999999996,-1.5999999999999943,0.0,4.0,6.0,7.0,5888.0,1.0,-14.0,0.0,3.0,0.0,0.0,1.8999999999999915,-0.13484323793602143
240,Clearwater/Missoula,3.0,13.0,-0.8999999999999995,6.0,-22.0,-4.0,14.0,-283.90000000000003,12.0,12.0,-44.0,-374.0,-6.0,-9.0,6.0,-1.0,-6.0,-25.0,3.5999999999999996,12.0,-0.8000000000000003,-106.0,-4.9,-0.7000000000000011,31.0,0.0,-8.0,3.0,22.0,-2.8000000000000007,11.8,0.19999999999999996,-1.1,0.1,-0.20000000000000018,0.6999999999999997,0.8000000000000114,0.0,19.0,-13.0,19.0,-7463.0,4.0,1.0,5.0,7.0,2.0,2.0,0.7999999999999972,-0.13484323793602143
241,Franklin/Cache,8.0,4.0,1.0,10.0,-19.0,7.0,24.0,-84.30000000000001,7.0,-1.0,-16.0,-114.0,-5.0,-13.0,2.0,2.0,-3.0,-29.0,0.09999999999999964,-1.0,-0.5,-27.0,-3.2,-1.6999999999999993,30.0,-1.0,1.0,7.0,27.0,1.3999999999999986,4.799999999999999,-0.5,-2.0999999999999996,-0.4,-0.10000000000000009,-4.1000000000000005,7.299999999999997,-1.0,18.0,-1.0,5.0,-7759.0,3.0,-7.0,-2.0,2.0,1.0,1.0,-3.9000000000000057,-0.12013465179886389
242,Fremont/Beaverhead,0.0,2.0,0.5,6.0,-17.0,-5.0,4.0,-334.90000000000003,12.0,-126.0,-2.0,-140.0,-14.0,-15.0,5.0,-2.0,-8.0,-15.0,-0.6000000000000001,0.0,-1.6999999999999997,-25.0,-7.6,0.6000000000000005,-15.0,-1.0,-3.0,7.0,17.0,7.300000000000001,-4.800000000000001,0.10000000000000003,-0.09999999999999998,-0.19999999999999996,-0.7999999999999998,7.0,-4.599999999999994,2.0,13.0,4.0,0.0,6391.0,3.0,-5.0,0.0,2.0,1.0,2.0,-1.7000000000000028,-0.13484323793602143
243,Fremont/Gallatin,4.0,10.0,-0.5,13.0,-19.0,-8.0,-33.0,-348.2,16.0,-59.0,-5.0,-276.0,-6.0,-9.0,8.0,-1.0,-10.0,-28.0,0.0,9.0,-0.8999999999999999,-144.0,-9.0,-0.39999999999999947,9.0,-1.0,-4.0,6.0,17.0,5.0,4.4,0.0,-1.2000000000000002,0.30000000000000004,0.0,8.5,-6.3999999999999915,3.0,20.0,-7.0,27.0,-17569.0,7.0,1.0,2.0,4.0,2.0,3.0,-2.299999999999997,-0.13484323793602143
244,Fremont/Madison,1.0,6.0,0.40000000000000036,4.0,28.0,-6.0,-4.0,-6.300000000000011,10.0,-45.0,49.0,-9.0,1.0,15.0,6.0,0.0,-8.0,-11.0,-0.9000000000000004,5.0,-0.3999999999999999,-7.0,-8.4,0.7000000000000002,-23.0,0.0,-3.0,14.0,-1.0,9.399999999999999,-12.0,0.0,-0.19999999999999996,0.4,0.40000000000000013,8.1,-7.599999999999994,1.0,4.0,7.0,15.0,-417.0,2.0,-6.0,1.0,1.0,2.0,3.0,-1.6000000000000085,-0.13484323793602143
245,Idaho/Missoula,3.0,9.0,-1.3999999999999995,6.0,-29.0,-1.0,3.0,-364.70000000000005,9.0,-35.0,-48.0,-392.0,-12.0,-29.0,7.0,-2.0,-5.0,-21.0,1.2999999999999998,8.0,-0.40000000000000036,-210.0,-8.200000000000001,-1.3000000000000007,55.0,0.0,-3.0,-4.0,6.0,0.6999999999999993,12.400000000000002,0.09999999999999998,-1.2000000000000002,0.0,0.5999999999999996,0.20000000000000018,1.5,1.0,18.0,-17.0,8.0,-8413.0,2.0,7.0,4.0,3.0,2.0,3.0,0.29999999999999716,-0.13484323793602143
246,Idaho/Ravalli,0.0,1.0,-1.5000000000000009,1.0,-8.0,0.0,-5.0,-95.9,7.0,9.0,-6.0,-105.0,-6.0,-14.0,5.0,-2.0,-1.0,-8.0,0.5,3.0,-0.10000000000000053,-63.0,-6.800000000000001,-1.5999999999999996,42.0,1.0,-2.0,-3.0,-13.0,0.5,2.1000000000000014,0.09999999999999998,-0.09999999999999998,0.0,2.0999999999999996,-0.10000000000000009,-2.0,1.0,1.0,-12.0,-2.0,-8343.0,1.0,12.0,2.0,2.0,1.0,2.0,0.5,-0.13484323793602143
247,Idaho/Wallowa,1.0,3.0,-0.20000000000000018,0.0,7.0,0.0,39.0,37.30000000000001,11.0,-88.0,0.0,-209.0,-7.0,-10.0,3.0,0.0,-2.0,-6.0,-1.2999999999999998,0.0,-0.7999999999999998,135.0,-7.700000000000001,1.7999999999999998,-4.0,0.0,-1.0,-2.0,6.0,0.5,-1.0999999999999979,0.09999999999999998,0.09999999999999998,0.0,2.4,0.0,-2.0,0.0,7.0,-9.0,-3.0,-3240.0,-1.0,4.0,-1.0,-3.0,-1.0,0.0,-0.9000000000000057,-0.2714425602343833
248,Kootenai/Spokane,1.0,-3.0,0.09999999999999964,1.0,-3.0,-1.0,-5.0,-147.00000000000006,2.0,-7.0,-4.0,-220.0,-2.0,-3.0,0.0,-1.0,-1.0,-5.0,-1.6,-1.0,-0.3999999999999999,-98.0,-0.6000000000000014,2.8000000000000007,-20.0,0.0,-2.0,4.0,2.0,0.6000000000000014,2.799999999999997,-1.5,-1.5,-0.5,-0.5,-1.1999999999999993,6.299999999999997,-1.0,8.0,-3.0,-9.0,2788.0,3.0,4.0,-2.0,-1.0,0.0,-1.0,0.7000000000000028,-0.21437649054619712
249,Latah/Whitman,2.0,-1.0,0.9000000000000004,-2.0,6.0,1.0,0.0,-553.0999999999999,5.0,22.0,7.0,11.0,6.0,-8.0,-1.0,1.0,1.0,-4.0,-1.5999999999999996,-4.0,-2.0,-76.0,2.0,0.09999999999999964,7.0,1.0,-4.0,5.0,6.0,3.3999999999999986,3.4000000000000004,-1.2000000000000002,-6.0,-0.09999999999999998,0.0,-2.0,10.099999999999994,-2.0,10.0,2.0,-8.0,9093.0,3.0,-5.0,-1.0,-1.0,-1.0,-1.0,1.9000000000000057,-0.21437649054619712
250,Lemhi/Beaverhead,1.0,-2.0,-1.0999999999999996,4.0,-2.0,-4.0,-2.0,-284.40000000000003,12.0,-61.0,-26.0,-64.0,-13.0,-26.0,4.0,-1.0,-3.0,-4.0,1.9,4.0,-1.0999999999999996,68.0,-4.3,6.200000000000001,61.0,0.0,2.0,0.0,-3.0,1.2000000000000028,8.3,0.0,-0.09999999999999998,-0.6,-0.5999999999999999,-2.0,3.5999999999999943,-1.0,10.0,1.0,-8.0,-3709.0,4.0,7.0,3.0,5.0,2.0,2.0,-3.299999999999997,-0.13484323793602143
251,Lemhi/Ravalli,0.0,-4.0,-1.4000000000000004,1.0,6.0,-3.0,-19.0,-57.60000000000002,10.0,30.0,-11.0,-64.0,-4.0,-8.0,3.0,0.0,0.0,3.0,0.7999999999999998,5.0,-0.40000000000000036,-23.0,-4.1000000000000005,2.700000000000001,51.0,1.0,0.0,0.0,-24.0,-0.1999999999999993,4.100000000000001,-0.10000000000000003,-0.29999999999999993,-0.1,0.10000000000000009,-0.20000000000000018,0.5,0.0,2.0,-4.0,-1.0,-11147.0,3.0,14.0,1.0,4.0,1.0,1.0,-0.8999999999999915,-0.13484323793602143
252,Nez Perce/Wallowa,0.0,3.0,1.0999999999999996,-2.0,18.0,-2.0,29.0,266.1,13.0,-86.0,37.0,-18.0,3.0,12.0,0.0,1.0,-1.0,3.0,-3.0,-5.0,-0.6999999999999993,145.0,-0.9000000000000004,2.499999999999999,-37.0,0.0,-3.0,11.0,-2.0,2.599999999999998,-9.5,0.09999999999999998,0.30000000000000004,0.0,5.1,0.3999999999999999,-5.799999999999997,-1.0,3.0,1.0,-13.0,15539.0,-1.0,-6.0,-3.0,-2.0,-1.0,-2.0,-3.5,-0.2714425602343833
253,Nez Perce/Asotin,1.0,-2.0,0.39999999999999947,3.0,-23.0,1.0,-21.0,140.79999999999998,-6.0,-11.0,17.0,-94.0,-4.0,-2.0,-1.0,0.0,1.0,1.0,-1.2999999999999998,-5.0,0.40000000000000036,-66.0,3.3000000000000007,0.39999999999999947,19.0,1.0,1.0,2.0,4.0,1.3999999999999986,-3.8000000000000007,-0.19999999999999996,-0.19999999999999996,-0.19999999999999998,4.2,-0.40000000000000036,-3.0,-1.0,2.0,-2.0,-22.0,12869.0,1.0,-2.0,-1.0,-2.0,0.0,-2.0,-1.7999999999999972,-0.21437649054619712
254,Nez Perce/Whitman,4.0,3.0,0.6999999999999993,5.0,-1.0,2.0,-2.0,-599.2,20.0,9.0,41.0,133.0,2.0,-10.0,1.0,1.0,-3.0,-21.0,-1.5,0.0,-2.3,-36.0,1.4000000000000004,-0.20000000000000107,50.0,1.0,-10.0,21.0,-4.0,6.399999999999999,9.5,-1.7000000000000002,-7.6000000000000005,-0.19999999999999998,5.1,-2.5,8.399999999999991,-2.0,29.0,-5.0,-5.0,21739.0,5.0,-4.0,-1.0,3.0,1.0,-1.0,-3.5,-0.21437649054619712
255,Oneida/Box Elder,7.0,-2.0,0.40000000000000036,7.0,-28.0,8.0,0.0,-118.6,-3.0,12.0,-22.0,-330.0,-10.0,-24.0,2.0,0.0,-3.0,-8.0,-0.30000000000000027,5.0,-0.19999999999999973,-60.0,-2.9,-2.1999999999999993,23.0,-1.0,6.0,-1.0,-7.0,-2.8999999999999986,7.199999999999999,0.0,-0.20000000000000007,-0.1,-0.5000000000000001,-5.299999999999999,6.799999999999997,2.0,2.0,1.0,-21.0,-13547.0,-4.0,-2.0,-1.0,2.0,2.0,1.0,-0.4000000000000057,-0.12013465179886389
256,Oneida/Cache,9.0,7.0,0.7000000000000011,11.0,-38.0,9.0,1.0,-126.6,9.0,0.0,-22.0,-40.0,-11.0,-30.0,3.0,1.0,-3.0,-20.0,0.09999999999999964,3.0,-0.7999999999999998,5.0,-3.2,-2.6999999999999993,53.0,-1.0,1.0,3.0,15.0,-1.8000000000000007,10.599999999999998,-0.4,-1.6999999999999997,-0.4,-0.5000000000000001,-6.5,10.0,1.0,17.0,0.0,-21.0,-7347.0,0.0,-5.0,-1.0,6.0,2.0,2.0,-2.9000000000000057,-0.12013465179886389
257,Owyhee/Elko,-1.0,12.0,-0.6999999999999993,3.0,-2.0,-3.0,29.0,187.3,-6.0,-29.0,-22.0,-42.0,3.0,-1.0,5.0,0.0,-10.0,-13.0,0.3999999999999999,6.0,-0.09999999999999964,-221.0,-1.9999999999999996,1.3999999999999995,3.0,0.0,7.0,11.0,28.0,-1.8000000000000007,6.199999999999999,-0.6,-0.3999999999999999,-0.09999999999999998,-1.9000000000000004,1.1000000000000014,2.4000000000000057,5.0,0.0,-10.0,24.0,-34892.0,-2.0,0.0,3.0,7.0,1.0,1.0,-1.2000000000000028,-0.13370719085076033
258,Owyhee/Humboldt,0.0,8.0,-0.6999999999999993,9.0,7.0,-6.0,20.0,177.90000000000003,-7.0,-39.0,-17.0,-67.0,11.0,18.0,4.0,1.0,-6.0,-8.0,0.5,5.0,-0.5999999999999996,-144.0,-5.700000000000001,1.0,-12.0,-1.0,6.0,16.0,30.0,-1.5,3.5999999999999996,-0.4,-0.09999999999999998,-0.09999999999999998,-0.40000000000000036,-1.6999999999999993,4.200000000000003,3.0,0.0,-7.0,7.0,-24711.0,-2.0,0.0,3.0,8.0,1.0,1.0,0.0,-0.13370719085076033
259,Owyhee/Malheur,-1.0,0.0,0.0,4.0,0.0,-2.0,39.0,-111.40000000000003,-10.0,-14.0,-50.0,-476.0,-6.0,-8.0,-2.0,1.0,-5.0,-6.0,-0.6999999999999997,-5.0,-0.8999999999999995,-43.0,-7.200000000000001,-1.2000000000000002,15.0,-1.0,-4.0,-3.0,25.0,-0.5,1.1999999999999993,-0.9,-0.7,0.0,2.5,-8.8,8.800000000000004,2.0,13.0,0.0,-14.0,6376.0,-1.0,2.0,-1.0,6.0,-1.0,-2.0,0.10000000000000853,-0.2714425602343833
260,Payette/Malheur,-3.0,-2.0,0.1999999999999993,5.0,0.0,-2.0,16.0,-213.90000000000003,-11.0,19.0,-21.0,-401.0,2.0,-2.0,-6.0,0.0,5.0,9.0,-0.49999999999999956,-10.0,-0.6999999999999997,-6.0,-4.300000000000001,0.5,19.0,-1.0,-7.0,4.0,0.0,0.0,1.8000000000000007,-0.9,-0.5,-0.1,-0.19999999999999996,-17.1,17.999999999999993,-2.0,15.0,6.0,-21.0,11624.0,-4.0,3.0,-2.0,1.0,-2.0,-4.0,-1.5,-0.2714425602343833
261,Shoshone/Mineral,0.0,4.0,1.2999999999999998,-2.0,-7.0,-3.0,24.0,-96.5,2.0,1.0,31.0,-58.0,-4.0,15.0,3.0,-1.0,-3.0,3.0,0.20000000000000018,3.0,-0.3000000000000007,303.0,7.0,1.700000000000001,-9.0,-1.0,-1.0,2.0,-17.0,2.3000000000000007,-6.5,0.09999999999999998,0.0,0.2,-0.19999999999999996,0.5,-0.4000000000000057,1.0,-4.0,5.0,4.0,-4689.0,1.0,-18.0,2.0,0.0,1.0,2.0,-3.200000000000003,-0.13484323793602143
262,Shoshone/Sanders,-2.0,10.0,1.2000000000000002,-7.0,10.0,-3.0,-19.0,115.1,12.0,-29.0,21.0,-173.0,1.0,22.0,1.0,-1.0,-3.0,4.0,0.0,3.0,-0.40000000000000036,171.0,0.20000000000000018,0.7000000000000011,18.0,0.0,-4.0,11.0,-2.0,3.1000000000000014,-9.299999999999997,0.3,0.19999999999999996,0.2,-2.4000000000000004,0.30000000000000027,1.2999999999999972,1.0,-8.0,1.0,-12.0,-5954.0,1.0,-18.0,2.0,-2.0,0.0,1.0,-2.799999999999997,-0.13484323793602143
