,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
48123,Texas,DeWitt,76.1,74.9,77.3,,,,,,,67.2,64.1,70.3,78.7,75.8,81.6,77.1,75.5,78.7,346,450,401,500,,,,,,,1057,817,1344,422,336,523,395,332,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,16,11,5,21,6,36,3060,15,1588,8,,,,,,,,,,,,,,,,,,,,26,18,12,27,,,,,,,,,,,,,,,,38,36,39,2196,22,19,24,506,11,8,14,60,1680:1,219,96,,,,2.7,,2.6,2.5,3.1,3.0,,2.7,2.9,3.4,52544,45381,59707,130980,130146,131814,,,,43036,11255,74817,41406,37546,45266,64464,54710,74218,64,30,23,,,,,,,,,,,,,,,,,,,20,18,11,29,20,,,,,,,,,,,,,,,,18,18,10,28,,,,,,,,,,,,,,,,28,25,1700,31,95,5129,73,69,76,589,9,6,12,63,4420,59,66,20160,22.5,20.0,1634,8.1,207,1.0,82,0.4,8,0.0,7291,36.2,10931,54.2,300,2,1,3,47.5,9973,49.6,
48125,Texas,Dickens,77.5,73.4,81.6,,,,,,,,,,,,,,,,34,393,263,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,15,14,16,7,3,12,,,380,17,136,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,38,243,24,21,28,68,15,11,20,45,2211:1,,,,,,2.5,,,,,2.9,,,,,41973,36241,47705,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1-4,200,,8,648,77,69,85,85,11,1,21,77,653,73,82,2211,18.2,23.7,106,4.8,53,2.4,27,1.2,2,0.1,671,30.3,1365,61.7,9,0,0,3,44.5,2444,100.0,
48127,Texas,Dimmit,79.5,77.3,81.6,,,,,,,,,,,,,,,,140,423,351,496,,,,,,,,,,399,323,475,619,383,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,20,16,14,18,10,5,19,5,62,1960,18,1796,18,,,,,,,,,,,,,,,,,,,,17,23,13,36,,,,,,,,,,,,,,,,38,36,40,1471,27,23,30,298,10,7,13,69,1446:1,151,93,,,,2.7,,,,,2.8,,,,,40315,34398,46232,,,,171625,95067,248183,,,,24597,18345,30849,,,,78,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,1200,11,134,2085,66,59,74,423,14,7,22,59,1863,50,69,10124,28.7,17.3,114,1.1,82,0.8,77,0.8,2,0.0,8868,87.6,1034,10.2,657,7,4,10,51.3,3946,39.5,
48129,Texas,Donley,72.8,69.0,76.7,,,,,,,,,,,,,,,,71,556,421,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,14,16,13,6,24,,,520,15,214,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,38,368,22,19,25,91,14,10,17,153,656:1,,,,,,3.3,,,,,3.3,,,,,41093,35228,46958,,,,,,,30179,11116,49242,45313,39222,51404,43304,36119,50489,58,45,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,300,0,161,938,70,67,74,147,12,6,17,63,843,58,68,3278,19.4,24.5,190,5.8,36,1.1,19,0.6,2,0.1,370,11.3,2623,80.0,24,1,0,3,50.8,3677,100.0,
48131,Texas,Duval,74.7,72.8,76.6,,,,,,,,,,,,,,,,195,552,472,632,,,,,,,,,,540,456,624,746,462,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,18,15,14,16,15,7,31,14,153,2160,19,2313,20,,,,,,,,,,,,,,,,,,,,17,21,12,34,,,,,,,,,,,,,,,,38,36,39,1466,25,22,29,281,10,7,13,45,2231:1,184,91,,,,2.8,,,,,2.7,,,,,37100,31835,42365,,,,,,,,,,38188,28510,47866,55125,43083,67167,79,,24,,,,,,,,,,,,,,,,,,,16,30,17,49,28,,,,,,,,,,,,,,,,13,23,12,39,,,,,,,,,,,,,,,,13,19,1100,29,54,2298,65,60,71,198,6,3,10,64,2248,58,70,11157,25.6,18.2,114,1.0,100,0.9,58,0.5,13,0.1,9967,89.3,977,8.8,660,6,4,9,48.8,7899,67.0,
48133,Texas,Eastland,75.6,74.3,76.8,,,,,,,,,,77.9,74.1,81.6,75.2,73.7,76.6,355,498,442,554,,,,,,,,,,340,220,501,518,455,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,16,16,15,18,9,4,18,14,90,3370,18,1877,10,,,,,,,,,,,,,,,,,,,,26,20,13,30,,,,,,,,,,,,,,,,37,36,38,2420,25,22,28,545,13,10,17,44,2295:1,214,95,,,,2.9,,,2.7,3.0,2.6,,,2.4,2.7,46991,40266,53716,,,,,,,,,,32917,15578,50256,37427,34192,40662,62,43,43,,,,,,,,,,,,,,,,,,,16,17,9,29,17,,,,,,,,,,,,,,,,14,15,8,26,,,,,,,,,,,,,,,,25,1-4,1600,,51,4973,77,73,81,435,7,5,10,67,4337,63,71,18360,21.1,22.1,336,1.8,226,1.2,138,0.8,15,0.1,3121,17.0,14401,78.4,544,3,1,5,50.0,11214,60.3,
48135,Texas,Ector,74.9,74.5,75.4,,,,,,,73.5,70.9,76.1,78.1,77.3,78.9,71.2,70.4,72.0,2151,499,477,520,,,,,,,652,532,773,371,345,397,665,625,704,129,67,55,78,,,,,,,,,,61,49,76,77,54,107,108,5,4,6,,,,,,,,,,5,4,6,6,4,9,13,12,14,14,12,15,9,5,13,245,195,18580,12,8773,6,65,13,10,17,,,,,,,,,,7,4,11,27,19,36,363,33,29,36,,,,,,,24,12,42,31,27,35,38,32,45,37,35,38,24498,26,23,28,6773,13,10,16,85,1179:1,1716,82,8,5,12,2.6,2.9,2.2,2.6,2.8,2.8,3.4,2.1,2.8,2.9,65564,59999,71129,51250,8615,93885,95185,58852,131518,47223,36421,58025,57087,53092,61082,72016,66870,77162,54,37,19,6,5,8,,,,,,,,,,5,3,7,8,5,11,119,16,13,18,15,,,,,,,,,,6,4,9,35,28,43,102,13,10,15,,,,,,,,,,6,4,8,26,20,32,420,138,17900,31,280,34087,65,63,67,5145,10,9,12,82,43168,81,84,166223,30.3,9.6,7361,4.4,2456,1.5,2158,1.3,445,0.3,103988,62.6,50570,30.4,11961,8,7,9,48.9,12966,9.5,
48137,Texas,Edwards,78.0,73.4,82.5,,,,,,,,,,,,,,,,28,342,209,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,14,13,15,9,4,16,5,313,260,13,191,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,38,257,28,24,31,73,16,12,21,0,1932:0,,,,,,,,,,,,,,,,40424,34576,46272,,,,,,,,,,33125,21851,44399,54688,20835,88541,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,200,,0,675,86,79,92,72,10,0,21,46,362,37,55,1932,21.7,29.0,10,0.5,46,2.4,14,0.7,0,0.0,1069,55.3,818,42.3,77,4,0,9,47.0,2002,100.0,
48139,Texas,Ellis,78.6,78.1,79.0,,,,102.9,58.3,147.6,76.2,74.8,77.6,83.5,81.9,85.0,77.8,77.2,78.3,1925,328,313,343,,,,,,,443,390,495,210,180,239,350,331,369,94,50,40,61,,,,,,,71,40,117,30,18,47,59,45,76,97,6,5,8,,,,,,,16,10,24,,,,6,5,9,12,11,13,13,12,15,13,11,14,315,216,20710,12,9475,6,49,9,7,12,,,,,,,,,,,,,,,,165,14,12,16,,,,,,,8,4,15,10,7,15,16,14,19,35,34,36,23041,21,19,23,6757,13,11,16,58,1727:1,2863,93,5,3,7,2.9,,2.6,2.8,3.1,3.1,,2.9,3.0,3.3,78341,73370,83312,65859,52388,79330,113750,17986,209514,59874,52385,67363,63885,60426,67344,85154,81775,88533,49,41,29,4,3,5,,,,,,,15,9,23,,,,3,2,4,115,13,11,16,13,,,,,,,,,,,,,,,,100,11,9,14,,,,,,,16,9,27,,,,15,12,19,55,93,19900,7,164,42622,74,73,76,5487,10,9,11,88,50312,87,89,184826,26.5,13.1,21380,11.6,1567,0.8,1569,0.8,248,0.1,49705,26.9,108813,58.9,5800,4,3,4,50.6,47838,32.0,
48141,Texas,El Paso,80.1,79.9,80.3,87.6,79.1,96.2,86.1,83.8,88.5,78.5,76.9,80.1,81.0,80.7,81.2,76.7,76.2,77.3,7933,324,317,331,,,,170,130,220,408,359,457,303,295,311,431,409,454,376,41,37,45,,,,,,,113,76,162,37,32,41,64,48,84,413,5,4,5,,,,,,,11,7,15,4,4,5,6,5,8,14,12,15,14,12,15,11,9,13,2230,330,125910,15,76656,10,271,11,9,12,,,,,,,17,9,29,9,8,10,21,16,27,657,11,10,12,,,,,,,18,12,25,11,10,11,14,12,17,37,35,38,149061,30,28,32,24362,10,9,12,84,1189:1,13342,87,9,7,10,3.0,3.4,3.0,2.9,3.3,3.2,3.9,3.2,3.2,3.5,48629,46210,51048,41250,28320,54180,57741,48360,67122,57224,50534,63914,43108,42105,44111,63341,61103,65579,77,48,21,3,3,4,,,,,,,9,6,15,3,2,3,3,2,5,431,10,9,11,10,,,,,,,10,6,17,8,7,9,27,22,31,334,8,7,9,,,,,,,17,11,25,5,5,6,22,18,26,714,1102,88800,20,603,164018,61,60,62,35954,14,13,15,78,210611,78,79,839238,26.7,12.5,25877,3.1,8927,1.1,11411,1.4,1880,0.2,696115,82.9,97247,11.6,110280,14,14,15,50.6,17409,2.2,
48143,Texas,Erath,79.0,78.1,79.9,,,,,,,,,,89.9,79.4,100.3,78.1,77.0,79.2,441,337,304,369,,,,,,,,,,280,204,376,358,320,396,21,60,37,92,,,,,,,,,,,,,,,,24,7,4,10,,,,,,,,,,,,,,,,13,12,15,15,13,16,16,7,32,18,50,6110,15,6220,16,10,8,4,14,,,,,,,,,,,,,,,,66,23,18,29,,,,,,,,,,30,18,47,21,16,28,36,35,38,5813,24,21,27,1144,13,9,16,54,1856:1,365,92,,,,3.2,,,2.8,3.4,3.3,,,3.1,3.4,53044,47143,58945,145871,145137,146605,,,,,,,45780,42594,48966,55392,50495,60289,52,72,23,,,,,,,,,,,,,,,,,,,28,14,9,20,13,,,,,,,,,,,,,,,,20,10,6,15,,,,,,,,,,,,,,,,18,26,3400,13,89,8623,63,61,66,1943,15,12,18,81,10983,77,84,42698,20.7,14.7,772,1.8,567,1.3,443,1.0,47,0.1,9205,21.6,31567,73.9,932,2,1,3,51.0,17551,46.3,
48145,Texas,Falls,77.7,76.4,79.0,,,,,,,76.6,73.3,80.0,84.6,78.7,90.5,76.4,74.5,78.4,264,416,364,469,,,,,,,577,453,724,288,187,426,431,357,504,11,75,37,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,17,17,16,18,6,2,15,44,300,3400,20,1165,7,,,,,,,,,,,,,,,,,,,,22,18,11,28,,,,,,,,,,,,,,,,39,38,41,2116,24,21,27,444,12,9,15,46,2162:1,,,,,,2.6,,2.1,2.5,3.2,3.0,,2.6,2.9,3.5,41484,35677,47291,,,,,,,20396,11863,28929,30750,17758,43742,45828,38704,52952,79,42,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,8,1400,19,36,3764,72,68,77,622,13,9,17,61,3185,55,67,17297,21.0,18.7,3969,22.9,198,1.1,109,0.6,36,0.2,4158,24.0,8741,50.5,328,2,1,3,52.6,12034,67.4,
48147,Texas,Fannin,75.4,74.4,76.3,,,,,,,72.6,67.5,77.7,82.8,76.3,89.4,75.0,74.0,76.1,621,466,428,505,,,,,,,571,406,781,279,168,435,481,438,524,27,92,60,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,15,14,16,9,4,16,73,244,5080,15,4567,13,11,10,5,19,,,,,,,,,,,,,,,,72,30,23,38,,,,,,,,,,,,,,,,37,35,38,4386,23,21,26,968,12,9,15,42,2368:1,374,93,,,,3.0,,2.7,2.6,3.1,3.1,,2.6,2.9,3.2,56123,50860,61386,66964,49008,84920,16728,12441,21015,24375,21371,27379,50922,47388,54456,57708,52776,62640,58,33,12,,,,,,,,,,,,,,,,,,,49,27,20,36,28,,,,,,,,,,,,,,,,37,21,15,29,,,,,,,,,,,,,,,,32,18,3200,16,17,9117,73,71,75,1182,10,8,12,72,8981,70,75,35514,21.2,18.6,2214,6.2,475,1.3,278,0.8,29,0.1,4247,12.0,27787,78.2,611,2,1,2,46.8,23920,70.5,
48149,Texas,Fayette,79.4,78.2,80.5,,,,,,,,,,83.3,78.8,87.8,79.9,78.5,81.3,321,317,278,356,,,,,,,787,548,1094,260,179,365,295,251,339,12,58,30,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,13,16,13,7,21,24,110,3350,13,1865,8,,,,,,,,,,,,,,,,,,,,45,26,19,34,,,,,,,,,,27,13,50,21,14,31,36,35,37,2961,22,19,24,774,14,11,18,47,2112:1,286,93,,,,3.0,,,2.7,3.3,3.2,,,2.9,3.5,62195,54175,70215,,,,220724,84819,356629,21526,17116,25936,63422,31974,94870,62939,58326,67552,54,17,12,,,,,,,,,,,,,,,,,,,14,11,6,19,11,,,,,,,,,,,,,,,,12,10,5,17,,,,,,,,,,,,,,,,1-4,5,2200,,53,7460,82,80,83,720,8,6,11,63,5795,61,66,25346,20.0,26.4,1485,5.9,316,1.2,116,0.5,17,0.1,5450,21.5,17991,71.0,433,2,1,3,50.7,16485,67.1,
48151,Texas,Fisher,80.3,77.0,83.6,,,,,,,,,,,,,,,,50,369,263,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,14,13,15,8,4,13,,,610,16,123,3,,,,,,,,,,,,,,,,,,,,11,41,20,73,,,,,,,,,,,,,,,,36,35,37,448,22,19,24,134,16,12,20,104,958:1,,,,,,2.8,,,,,3.0,,,,,51053,43916,58190,21103,16918,25288,,,,,,,36563,29985,43141,53239,49228,57250,55,14,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,300,,0,1179,74,69,78,81,6,1,10,70,1124,65,76,3830,21.4,25.1,130,3.4,50,1.3,20,0.5,1,0.0,1080,28.2,2535,66.2,80,2,0,4,50.0,3974,100.0,
48153,Texas,Floyd,77.4,74.8,80.0,,,,,,,,,,79.5,75.0,84.0,78.7,74.5,82.8,79,418,328,524,,,,,,,,,,406,286,560,345,221,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,15,14,16,8,3,20,7,148,890,15,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,39,897,28,25,32,188,12,8,15,35,2856:1,,,,,,2.4,,,,,2.5,,,,,45022,40596,49448,,,,,,,,,,44036,41119,46953,65286,57308,73264,80,27,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,700,21,0,1700,75,70,79,107,5,1,9,74,1677,70,78,5712,26.4,18.7,191,3.3,79,1.4,31,0.5,4,0.1,3366,58.9,2072,36.3,308,6,3,8,49.7,3437,53.3,
48155,Texas,Foard,,,,,,,,,,,,,,,,,,,27,608,376,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,15,14,17,15,8,29,,,190,13,611,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,38,163,25,22,29,41,16,11,21,87,1155:1,,,,,,,,,,,,,,,,38615,33035,44195,,,,,,,,,,41429,29502,53356,45521,32228,58814,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,100,,0,443,83,77,89,28,5,0,17,70,373,61,79,1155,20.0,27.3,54,4.7,8,0.7,10,0.9,0,0.0,216,18.7,859,74.4,26,2,0,8,52.6,1336,100.0,
48157,Texas,Fort Bend,83.0,82.8,83.3,99.3,73.4,125.1,89.0,88.0,90.0,80.5,79.8,81.1,86.5,85.6,87.5,81.5,81.2,81.9,5461,219,213,224,,,,124,114,134,298,283,313,190,178,203,241,231,251,284,33,29,37,,,,28,21,37,50,40,62,27,21,34,30,24,38,278,4,4,5,,,,3,2,5,7,5,8,3,3,4,4,3,4,9,9,10,11,10,11,10,7,14,1613,254,81310,11,41295,7,143,6,5,7,,,,,,,7,5,10,5,3,7,9,7,12,355,7,6,8,,,,3,2,4,8,7,10,8,6,9,8,6,9,35,34,37,75326,16,15,17,18645,8,7,10,71,1407:1,14496,94,4,3,5,3.3,3.7,2.8,2.9,3.6,3.5,4.2,3.0,3.1,3.7,101361,97303,105419,126153,101100,151206,120184,115298,125070,81451,77417,85485,70417,65670,75164,116681,112303,121059,37,45,35,4,3,4,,,,2,1,3,8,7,10,3,3,5,2,2,3,394,10,9,12,10,,,,6,4,8,6,4,8,7,5,9,18,16,21,370,10,9,11,,,,4,2,5,11,9,14,7,6,9,14,12,16,451,645,88900,12,217,183583,77,76,78,26351,11,11,12,93,220301,92,93,811688,27.3,11.6,165868,20.4,4788,0.6,169821,20.9,779,0.1,202492,24.9,258729,31.9,37708,5,5,6,50.9,32405,5.5,
48159,Texas,Franklin,78.1,76.2,79.9,,,,,,,,,,,,,,,,166,401,335,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,13,15,14,6,26,8,89,1540,14,259,2,,,,,,,,,,,,,,,,,,,,18,24,14,38,,,,,,,,,,,,,,,,35,34,37,1206,21,18,24,281,11,7,14,19,5363:1,102,98,,,,2.7,,,2.6,2.8,2.8,,,2.9,2.8,50630,44159,57101,,,,,,,41131,19177,63085,57981,45411,70551,53257,42798,63716,60,65,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1-4,1100,,14,3121,79,76,82,337,9,5,13,81,3209,76,86,10725,23.1,22.1,414,3.9,125,1.2,114,1.1,5,0.0,1616,15.1,8352,77.9,208,2,1,3,50.2,7331,69.1,
48161,Texas,Freestone,76.4,75.0,77.8,,,,,,,77.4,73.7,81.0,100.6,51.8,149.4,75.7,73.9,77.4,331,459,407,511,,,,,,,421,307,563,289,176,446,489,424,555,11,61,30,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,16,15,17,15,8,25,84,504,3600,18,1164,6,,,,,,,,,,,,,,,,,,,,35,25,18,35,,,,,,,,,,,,,,,,38,37,40,2424,24,21,27,608,13,10,16,56,1792:1,292,97,13,5,21,2.7,,2.4,2.6,2.9,3.0,,2.8,2.9,3.2,52511,45413,59609,,,,,,,28894,19745,38043,45750,35371,56129,58114,47635,68593,58,28,29,,,,,,,,,,,,,,,,,,,22,23,14,35,22,,,,,,,,,,,,,,,,24,24,16,36,,,,,,,,,,,,,,,,12,8,1900,11,16,5234,77,74,81,620,10,7,13,67,4527,62,72,19717,22.7,20.3,3010,15.3,288,1.5,176,0.9,6,0.0,3169,16.1,13062,66.2,470,3,1,4,48.0,13173,66.5,
48163,Texas,Frio,77.5,76.0,79.1,,,,,,,,,,77.2,75.3,79.1,78.0,74.8,81.1,259,467,410,525,,,,,,,,,,501,432,570,405,293,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,17,14,13,16,5,2,11,137,829,2780,14,865,5,,,,,,,,,,,,,,,,,,,,24,18,11,27,,,,,,,,,,,,,,,,38,37,39,2671,28,24,32,483,10,7,13,69,1450:1,243,94,,,,2.4,,,2.4,2.9,2.7,,,2.6,3.2,40360,34511,46209,,,,,,,,,,41711,29723,53699,67097,44758,89436,81,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,8,1700,26,131,3136,69,63,76,405,10,5,14,63,2866,56,70,20306,23.3,12.3,602,3.0,209,1.0,556,2.7,5,0.0,16216,79.9,2853,14.1,2480,13,10,16,40.8,3819,22.2,
48165,Texas,Gaines,79.0,77.6,80.5,,,,,,,,,,81.3,78.6,84.0,77.5,75.6,79.4,184,351,299,402,,,,,,,,,,276,208,361,401,329,473,12,40,21,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,16,15,17,6,3,12,8,52,2550,13,199,1,,,,,,,,,,,,,,,,,,,,41,29,21,39,,,,,,,,,,26,14,42,31,20,46,37,36,38,4304,37,34,41,1887,24,19,30,19,5373:1,235,91,,,,2.8,,,2.5,3.4,3.1,,,2.8,3.6,67171,61706,72636,,,,71607,41180,102034,80357,27251,133463,58263,48050,68476,64091,54285,73897,58,59,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,8,2900,10,92,4493,77,72,82,469,9,4,13,77,4469,72,82,21492,36.1,8.9,366,1.7,228,1.1,89,0.4,9,0.0,9142,42.5,11687,54.4,1868,10,7,13,49.4,11049,63.0,
48167,Texas,Galveston,78.0,77.6,78.3,,,,87.5,84.6,90.3,73.1,72.2,74.1,82.1,81.2,83.1,77.7,77.3,78.1,4474,380,369,392,,,,122,90,162,606,564,647,271,249,294,385,370,399,155,47,40,55,,,,,,,84,60,115,43,31,57,40,31,51,143,5,4,6,,,,,,,9,7,13,5,3,6,4,3,5,12,11,13,14,12,15,12,11,14,1179,422,49100,15,22766,8,165,16,14,19,,,,,,,18,12,27,6,3,9,21,18,25,305,13,12,15,,,,,,,13,9,18,12,9,15,15,13,17,39,38,40,41375,20,19,22,9010,11,8,13,92,1090:1,5879,92,6,5,8,3.0,3.4,2.4,2.8,3.2,3.2,3.8,2.6,3.0,3.4,73214,67440,78988,62648,41857,83439,92056,77769,106343,44939,40722,49156,58440,53883,62997,85145,82627,87663,47,42,29,6,5,7,,,,,,,18,14,24,4,3,7,4,3,5,273,16,14,18,16,,,,,,,6,3,11,7,5,10,22,19,25,268,16,14,18,,,,,,,18,13,25,8,5,11,20,17,23,426,414,33000,25,308,81995,68,67,68,15089,13,12,14,86,104165,85,87,342139,24.1,14.9,42953,12.6,2759,0.8,11931,3.5,362,0.1,86852,25.4,193946,56.7,11194,4,3,4,50.9,17915,6.1,
48169,Texas,Garza,78.6,76.2,81.0,,,,,,,,,,82.0,74.7,89.4,77.2,73.5,80.8,70,399,309,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,15,13,16,6,2,12,45,777,910,15,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,38,735,27,24,31,142,13,9,16,32,3115:1,75,86,,,,2.7,,,2.5,3.3,3.4,,,3.3,3.7,48975,42014,55936,,,,,,,,,,38537,28187,48887,63828,54638,73018,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,500,,127,1088,71,62,79,108,7,0,15,79,1217,70,88,6229,16.7,11.5,389,6.2,64,1.0,47,0.8,8,0.1,3238,52.0,2473,39.7,1162,20,16,24,35.0,1443,22.3,
48171,Texas,Gillespie,80.7,79.6,81.8,,,,,,,,,,83.4,79.1,87.6,80.0,78.6,81.4,328,278,243,313,,,,,,,,,,257,185,349,300,255,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,13,13,12,14,10,5,17,16,69,3420,13,1368,6,,,,,,,,,,,,,,,,,,,,37,20,14,28,,,,,,,,,,,,,,,,34,33,36,3269,24,21,27,950,17,13,21,56,1799:1,293,96,,,,3.1,,,2.7,3.4,3.3,,,3.0,3.7,62143,55144,69142,58885,55356,62414,,,,,,,58716,45630,71802,59007,54645,63369,50,,21,,,,,,,,,,,,,,,,,,,31,18,11,27,23,,,,,,,,,,,,,,,,29,22,15,31,,,,,,,,,,,,,,,,16,6,2200,10,86,7747,72,71,74,1170,12,8,15,79,8469,76,82,26988,19.7,30.1,103,0.4,311,1.2,140,0.5,34,0.1,6429,23.8,20007,74.1,1299,5,3,7,51.3,13326,53.7,
48173,Texas,Glasscock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,14,13,16,8,3,17,,,140,10,276,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,37,169,21,18,24,66,17,12,22,0,1409:0,,,,,,3.3,,,,,3.7,,,,,93759,80162,107356,,,,,,,,,,42557,23550,61564,125313,94009,156617,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,200,0,46,265,66,53,79,14,5,0,25,73,295,57,89,1409,25.4,14.9,21,1.5,7,0.5,2,0.1,2,0.1,554,39.3,821,58.3,224,15,5,25,44.9,1226,100.0,
48175,Texas,Goliad,80.2,77.7,82.6,,,,,,,,,,82.7,78.5,86.9,80.0,76.9,83.2,116,373,298,448,,,,,,,,,,279,177,418,406,311,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,14,13,15,12,6,22,,,1120,15,695,10,,,,,,,,,,,,,,,,,,,,13,25,13,42,,,,,,,,,,,,,,,,37,35,38,731,17,15,20,196,12,8,15,13,7658:1,85,98,,,,2.7,,,2.4,3.0,2.8,,,2.4,3.3,56758,48462,65054,,,,,,,58750,17248,100252,32554,19295,45813,75250,57549,92951,52,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,32,16,55,,,,,,,,,,,,,,,,1-4,1-4,700,,60,2182,80,77,83,188,8,3,13,67,1826,62,71,7658,20.7,23.9,309,4.0,85,1.1,39,0.5,2,0.0,2744,35.8,4452,58.1,166,2,0,4,50.8,7210,100.0,
