,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
51191,Virginia,Washington,76.7,75.9,77.5,,,,,,,,,,,,,,,,934,421,392,451,,,,,,,,,,,,,,,,22,55,34,83,,,,,,,,,,,,,,,,27,7,5,10,,,,,,,,,,,,,,,,14,12,16,15,14,17,16,12,21,40,84,6780,13,1863,3,27,17,11,24,,,,,,,,,,,,,,,,41,11,8,15,,,,,,,,,,,,,,,,38,37,40,4166,14,12,16,557,5,4,7,138,726:1,563,90,,,,3.5,,,,,,,,,,52387,46606,58168,,,,141500,35443,247557,40795,7916,73674,25335,14888,35782,50053,46818,53288,50,53,35,3,2,6,,,,,,,,,,,,,,,,66,22,17,29,24,,,,,,,,,,,,,,,,48,18,13,23,,,,,,,,,,,,,,,,24,82,4800,22,151,16780,75,74,77,1837,9,7,10,75,16829,73,78,53740,18.0,23.6,790,1.5,128,0.2,291,0.5,28,0.1,877,1.6,51198,95.3,60,0,0,0,50.7,39333,71.7,
51193,Virginia,Westmoreland,77.0,75.6,78.4,,,,,,,79.2,76.5,81.8,,,,75.4,73.6,77.2,316,409,357,460,,,,,,,364,281,463,,,,455,385,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,14,13,16,14,9,21,24,156,1860,11,359,2,22,41,26,62,,,,,,,,,,,,,,,,28,23,15,33,,,,,,,,,,,,,,,,39,37,40,1457,15,13,17,211,6,4,8,11,9008:1,176,87,,,,3.0,,2.6,,3.2,,,,,,54885,47736,62034,,,,,,,53095,42039,64151,53081,6539,99623,55310,46299,64321,76,27,22,,,,,,,,,,,,,,,,,,,13,14,7,25,15,,,,,,,,,,,,,,,,10,11,5,21,,,,,,,,,,,,,,,,1-4,37,1500,,0,5796,73,70,77,1282,17,13,21,75,5931,72,78,18015,19.1,25.6,4600,25.5,149,0.8,161,0.9,14,0.1,1239,6.9,11485,63.8,257,2,1,2,51.2,13761,78.8,
51195,Virginia,Wise,73.1,72.2,74.1,,,,,,,73.8,67.2,80.5,,,,72.7,71.7,73.7,809,570,529,612,,,,,,,695,412,1099,,,,585,541,628,18,60,35,95,,,,,,,,,,,,,,,,25,9,6,13,,,,,,,,,,,,,,,,17,15,18,18,16,20,17,13,23,34,104,6750,17,1528,4,44,39,28,52,,,,,,,,,,,,,,,,31,11,8,16,,,,,,,,,,,,,,,,43,41,44,3062,14,12,16,368,5,3,6,107,935:1,459,94,10,4,16,3.3,,,,,,,,,,42372,37650,47094,,,,,,,,,,29167,10897,47437,39043,35585,42501,77,65,40,,,,,,,,,,,,,,,,,,,38,19,13,27,20,,,,,,,,,,,,,,,,32,17,11,23,,,,,,,,,,,,,,,,32,112,3400,42,80,9946,67,63,70,1722,13,10,16,64,9606,61,68,37383,19.1,19.2,2126,5.7,75,0.2,158,0.4,3,0.0,462,1.2,34176,91.4,70,0,0,1,47.9,23491,56.7,
51197,Virginia,Wythe,75.8,74.8,76.7,,,,,,,,,,,,,,,,563,467,426,508,,,,,,,574,345,896,,,,471,429,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,16,14,17,13,9,18,32,129,3550,12,507,2,13,15,8,26,,,,,,,,,,,,,,,,36,18,12,25,,,,,,,,,,,,,,,,37,36,39,2290,14,12,16,329,6,4,7,136,735:1,351,92,,,,3.4,,,,,,,,,,48543,43451,53635,,,,,,,,,,,,,,,,50,38,42,,,,,,,,,,,,,,,,,,,36,25,17,34,25,,,,,,,,,,,,,,,,22,15,10,23,,,,,,,,,,,,,,,,40,81,2700,45,116,9343,78,76,80,981,9,6,11,71,8504,67,75,28684,19.8,22.1,812,2.8,65,0.2,166,0.6,8,0.0,399,1.4,26811,93.5,30,0,0,1,51.1,22023,75.3,
51199,Virginia,York,82.2,81.5,82.9,,,,86.0,81.7,90.3,80.2,78.0,82.3,95.0,79.6,110.4,82.2,81.4,83.0,517,221,202,241,,,,,,,298,239,367,,,,222,199,245,18,28,16,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,10,11,10,13,11,7,15,68,120,4750,7,2799,4,32,16,11,22,,,,,,,,,,,,,,,,33,7,5,10,,,,,,,,,,,,,,,,38,36,39,3580,9,8,10,684,4,3,5,70,1423:1,1058,95,,,,3.6,3.8,3.1,3.4,3.8,,,,,,91535,83939,99131,,,,105666,99991,111341,69261,58545,79977,94938,69084,120792,94979,90661,99297,25,29,27,3,2,5,,,,,,,,,,,,,,,,40,12,9,16,12,,,,,,,,,,,,,,,,28,8,5,12,,,,,,,,,,,,,,,,38,150,7900,24,279,17896,71,69,73,2599,11,9,12,90,22615,88,92,68280,23.5,16.6,8990,13.2,357,0.5,4147,6.1,180,0.3,4701,6.9,47869,70.1,799,1,1,2,50.9,3993,6.1,
51510,Virginia,Alexandria City,84.1,83.6,84.7,,,,92.7,88.0,97.4,79.7,78.5,80.9,91.3,86.5,96.2,84.9,84.2,85.5,957,192,179,204,,,,115,80,159,344,307,381,148,118,183,154,140,169,47,41,30,54,,,,,,,52,29,87,43,23,74,38,23,59,72,4,3,5,,,,,,,8,6,11,,,,3,2,4,9,8,10,11,10,12,5,4,7,833,607,13200,8,,,46,10,7,13,,,,,,,13,7,21,,,,9,6,14,41,4,3,5,,,,,,,5,3,9,,,,3,2,5,35,33,36,14327,13,11,14,1817,6,4,8,70,1423:1,959,75,7,3,10,3.0,3.0,2.7,2.4,3.8,,,,,,102589,98232,106946,,,,103351,94354,112348,66814,58016,75612,63862,57013,70711,128054,123661,132447,57,39,35,3,2,4,,,,,,,,,,,,,,,,69,8,6,10,9,,,,,,,,,,,,,,,,39,5,4,7,,,,,,,6,3,10,,,,6,4,9,112,224,10100,33,2565,30553,43,42,45,9252,13,12,14,92,64603,91,92,159428,18.0,12.2,34809,21.8,998,0.6,10378,6.5,220,0.1,26479,16.6,83272,52.2,8253,6,5,6,51.8,0,0.0,
51520,Virginia,Bristol City,74.6,73.2,76.0,,,,,,,,,,,,,,,,315,503,444,562,,,,,,,,,,,,,,,,11,82,41,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,16,15,18,23,12,38,28,198,2800,17,2694,15,10,20,10,37,,,,,,,,,,,,,,,,11,9,5,17,,,,,,,,,,,,,,,,40,38,42,1210,13,11,15,128,4,3,5,66,1524:1,160,83,,,,2.9,,,,,,,,,,37678,32562,42794,,,,,,,35878,10887,60869,,,,37938,34206,41670,82,17,11,,,,,,,,,,,,,,,,,,,12,16,8,27,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,39,1600,34,441,4429,60,56,65,853,12,9,16,77,5669,73,81,16762,20.1,21.6,1021,6.1,78,0.5,154,0.9,8,0.0,417,2.5,14726,87.9,47,0,0,1,52.8,7,0.0,
51530,Virginia,Buena Vista City,75.6,73.1,78.1,,,,,,,,,,,,,,,,102,453,357,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,18,18,16,19,9,4,17,,,830,13,3502,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,38,42,415,12,10,14,37,3,2,4,15,6478:1,72,83,,,,3.1,,,,,,,,,,44752,38183,51321,,,,,,,25195,7170,43220,,,,34033,20784,47282,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,27,600,55,145,1711,68,60,76,435,19,10,27,70,1754,61,79,6478,20.3,19.6,331,5.1,81,1.3,43,0.7,29,0.4,180,2.8,5697,87.9,0,0,0,1,53.3,259,3.9,
51540,Virginia,Charlottesville City,79.8,79.0,80.7,,,,,,,74.5,72.5,76.6,86.6,74.3,98.8,81.2,80.2,82.2,419,300,270,329,,,,,,,574,484,664,,,,232,201,262,17,56,33,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,14,12,15,10,5,15,131,311,5560,12,1408,3,18,13,7,20,,,,,,,,,,,,,,,,17,5,3,8,,,,,,,,,,,,,,,,38,36,40,3794,11,10,13,474,6,4,8,512,195:1,1397,90,,,,3.1,,2.4,3.0,3.9,,,,,,58717,51968,65466,30694,26039,35349,50962,37061,64863,36122,28078,44166,48309,31824,64794,71317,65096,77538,53,33,28,4,2,7,,,,,,,,,,,,,,,,19,8,5,12,8,,,,,,,,,,,,,,,,16,7,4,11,,,,,,,,,,,,,,,,22,89,2800,40,698,7977,43,41,45,3297,19,16,21,84,15691,82,86,47266,16.0,12.2,8509,18.0,192,0.4,3407,7.2,30,0.1,2745,5.8,31272,66.2,1007,2,1,3,51.6,0,0.0,
51550,Virginia,Chesapeake City,78.6,78.2,78.9,,,,86.6,83.8,89.4,77.7,77.0,78.4,84.6,81.7,87.4,78.6,78.1,79.0,2727,336,323,349,,,,127,90,173,394,368,419,187,136,253,326,310,343,117,50,41,59,,,,,,,77,58,100,56,29,98,34,25,46,140,7,6,8,,,,,,,9,7,12,,,,6,4,7,11,10,12,13,12,14,11,10,14,570,283,20100,9,10927,5,131,18,15,21,,,,,,,10,7,15,,,,23,19,28,120,7,6,8,,,,,,,8,6,11,,,,7,6,9,41,40,42,14337,10,8,11,2513,4,3,5,90,1113:1,3276,90,6,4,8,3.3,3.5,3.0,3.3,3.5,,,,,,77361,71763,82959,47446,1636,93256,89118,73300,104936,60955,56261,65649,63188,48089,78287,87045,84203,89887,37,41,35,6,5,7,,,,,,,12,9,15,,,,3,2,4,175,14,12,17,15,,,,,,,5,3,7,12,6,22,19,16,23,170,14,12,16,,,,,,,16,12,21,14,7,25,14,11,17,244,639,27100,33,471,60540,71,70,72,11674,14,13,15,90,76285,89,91,244835,24.1,13.7,72627,29.7,1179,0.5,8562,3.5,345,0.1,16239,6.6,138826,56.7,2562,1,1,1,51.1,16948,7.6,
51570,Virginia,Colonial Heights City,75.0,73.6,76.3,,,,,,,68.1,65.1,71.1,,,,75.2,73.7,76.8,302,491,433,548,,,,,,,795,592,1045,,,,484,417,551,13,78,41,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,14,15,13,16,10,6,16,19,129,2020,12,516,3,24,45,29,67,,,,,,,,,,,,,,,,13,10,6,18,,,,,,,,,,,,,,,,39,38,40,1250,12,10,14,191,4,3,6,190,526:1,212,89,,,,3.1,,3.2,,3.1,,,,,,57688,49525,65851,,,,,,,34018,27136,40900,95139,22557,167721,61014,54531,67497,53,36,23,,,,,,,,,,,,,,,,,,,24,30,19,45,27,,,,,,,,,,,,,,,,21,24,15,36,,,,,,,,,,,,,,,,55,135,1900,100,795,4426,63,60,66,990,14,11,18,78,5498,75,81,17370,23.6,19.8,2756,15.9,126,0.7,663,3.8,44,0.3,1138,6.6,12284,70.7,210,1,0,2,54.1,0,0.0,
51580,Virginia,Covington City,67.1,63.1,71.1,,,,,,,,,,,,,,,,156,804,657,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,16,14,17,9,4,19,15,312,710,13,584,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,41,410,13,10,15,38,4,3,5,126,791:1,72,78,,,,2.9,,,,,,,,,,41842,35862,47822,,,,,,,,,,,,,,,,65,39,36,,,,,,,,,,,,,,,,,,,12,46,23,82,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,26,500,,250,1775,74,68,81,199,9,3,14,77,1841,71,83,5538,20.8,20.0,744,13.4,23,0.4,53,1.0,3,0.1,123,2.2,4461,80.6,0,0,0,2,51.8,0,0.0,
51590,Virginia,Danville City,72.0,71.1,73.0,,,,,,,71.5,70.2,72.9,88.3,63.6,113.0,72.4,71.0,73.8,920,608,566,651,,,,,,,619,559,680,,,,616,551,681,38,106,75,145,,,,,,,,,,,,,,,,41,11,8,16,,,,,,,,,,,,,,,,16,15,17,16,15,18,15,10,21,150,437,6990,17,2495,6,25,21,13,30,,,,,,,,,,,,,,,,44,15,11,20,,,,,,,15,9,23,,,,17,11,26,44,42,45,3119,14,12,16,372,4,3,5,225,445:1,451,75,,,,2.5,,2.4,2.5,2.9,,,,,,36073,31768,40378,,,,90139,18685,161593,31162,27371,34953,53603,30433,76773,42375,38934,45816,98,36,34,22,17,28,,,,,,,31,22,41,,,,13,7,20,35,15,10,21,17,,,,,,,,,,,,,,,,73,35,28,45,,,,,,,41,30,55,,,,30,20,44,24,277,3900,77,296,9420,51,50,53,2954,17,14,19,72,13144,69,74,40044,21.6,21.3,20423,51.0,188,0.5,552,1.4,25,0.1,1882,4.7,16540,41.3,392,1,0,2,54.1,1944,4.5,
51595,Virginia,Emporia City,69.7,63.7,75.7,,,,,,,,,,,,,,,,111,716,548,883,,,,,,,930,713,1192,,,,330,184,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,20,18,17,20,12,3,28,8,181,1020,19,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,44,47,374,13,10,15,36,3,2,4,243,411:1,187,83,,,,,,,,,,,,,,38631,32961,44301,,,,,,,25139,19742,30536,,,,35750,13693,57807,97,40,42,27,13,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,66,600,123,386,837,40,33,47,376,19,10,27,65,1361,57,74,5346,23.8,20.2,3405,63.7,37,0.7,54,1.0,6,0.1,346,6.5,1459,27.3,49,1,0,3,53.9,374,6.3,
51600,Virginia,Fairfax City,77.4,76.4,78.4,,,,79.0,77.0,81.1,,,,78.4,75.5,81.3,76.7,75.3,78.1,282,346,304,387,,,,193,130,278,653,422,963,319,212,461,381,325,437,17,73,43,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,10,10,9,11,8,6,11,58,294,1290,5,35,0,15,21,12,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,36,1655,11,9,13,341,5,4,7,183,546:1,,,,,,2.8,,,2.3,3.1,,,,,,106430,93580,119280,,,,100341,78413,122269,108611,49307,167915,103750,88013,119487,130598,122673,138523,29,29,16,,,,,,,,,,,,,,,,,,,25,22,14,32,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,,1453,6004,70,67,73,1203,14,11,18,95,8184,94,97,24019,24.6,14.5,1408,5.9,175,0.7,4531,18.9,35,0.1,4232,17.6,13175,54.9,1182,5,4,7,50.8,0,0.0,
51610,Virginia,Falls Church City,80.7,79.3,82.1,,,,,,,,,,,,,,,,111,225,182,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,8,9,8,10,6,3,11,26,217,630,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,30,33,438,5,4,6,91,2,2,3,212,472:1,204,97,,,,3.7,,,3.1,3.9,,,,,,137849,119990,155708,,,,96552,85036,108068,,,,69655,23679,115631,154728,129504,179952,6,19,15,,,,,,,,,,,,,,,,,,,12,17,9,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,1800,18,1150,3204,58,56,61,690,13,9,17,94,5147,92,96,14617,24.9,14.1,640,4.4,86,0.6,1455,10.0,10,0.1,1554,10.6,10409,71.2,153,1,0,2,50.8,0,0.0,
51620,Virginia,Franklin City,70.7,68.6,72.8,,,,,,,68.5,65.8,71.2,,,,74.0,71.0,76.9,205,698,594,801,,,,,,,792,646,939,,,,593,447,772,10,127,61,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,16,16,15,17,16,9,25,24,360,1200,15,2438,28,,,,,,,,,,,,,,,,,,,,10,17,8,32,,,,,,,,,,,,,,,,43,41,44,502,11,9,13,66,3,2,5,138,724:1,69,88,,,,,,,,,,,,,,45433,42144,48722,,,,71481,11853,131109,29263,20523,38003,,,,56603,37378,75828,99,59,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,20,900,34,129,1816,52,46,57,643,19,12,25,73,2566,68,78,7967,26.0,19.1,4549,57.1,35,0.4,77,1.0,4,0.1,214,2.7,2940,36.9,16,0,0,1,54.4,279,3.3,
51630,Virginia,Fredericksburg City,77.8,76.6,78.9,,,,,,,75.2,72.8,77.6,89.2,74.9,103.6,78.3,76.9,79.6,305,375,332,417,,,,,,,445,354,552,,,,374,320,428,21,87,54,133,,,,,,,,,,,,,,,,22,8,5,11,,,,,,,,,,,,,,,,12,11,13,14,12,15,11,6,17,72,294,3450,12,476,2,23,27,17,40,,,,,,,,,,,,,,,,15,8,4,12,,,,,,,,,,,,,,,,39,38,41,2372,14,11,16,336,5,4,7,458,218:1,257,81,,,,2.9,,2.5,2.7,3.4,,,,,,62121,54310,69932,,,,67813,32697,102929,56875,45496,68254,65877,24931,106823,68750,60786,76714,67,25,23,5,2,9,,,,,,,,,,,,,,,,24,16,10,24,17,,,,,,,,,,,,,,,,21,15,9,22,,,,,,,,,,,,,,,,74,100,2300,76,823,3817,35,33,38,1890,18,14,22,85,9116,82,88,29036,21.2,11.9,6636,22.9,243,0.8,894,3.1,42,0.1,3172,10.9,17174,59.1,1070,4,2,6,53.8,283,1.2,
51640,Virginia,Galax City,67.6,65.1,70.0,,,,,,,,,,,,,,,,190,821,698,944,,,,,,,,,,,,,,,,10,170,82,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,19,18,17,20,7,3,14,5,92,1100,17,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,39,42,674,18,16,21,91,6,4,9,425,235:1,88,88,,,,3.0,,,2.5,3.4,,,,,,37229,32588,41870,,,,,,,37782,22407,53157,30417,8361,52473,34579,30822,38336,68,41,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,42,600,92,218,1814,68,63,73,375,15,8,21,68,1824,64,73,6347,23.6,18.7,371,5.8,30,0.5,49,0.8,19,0.3,1034,16.3,4744,74.7,139,2,0,4,53.3,966,13.7,
51650,Virginia,Hampton City,76.6,76.1,77.2,,,,89.5,82.6,96.5,76.1,75.4,76.9,99.3,79.2,119.4,76.4,75.6,77.2,2058,446,426,466,,,,193,125,285,481,452,510,212,146,297,436,405,468,69,61,47,77,,,,,,,66,48,89,,,,60,38,91,95,8,6,10,,,,,,,9,7,12,,,,7,5,10,13,12,14,14,13,15,15,12,18,590,518,17590,13,14175,10,95,24,19,29,,,,,,,12,8,18,,,,41,32,53,98,10,8,13,,,,,,,10,7,13,,,,11,8,15,42,40,43,8896,11,9,12,1039,4,3,5,94,1059:1,1515,87,5,2,7,3.1,,2.9,3.2,3.3,,,,,,55816,50912,60720,,,,67604,32474,102734,51320,48720,53920,56964,45551,68377,62625,58881,66369,60,36,34,13,10,15,,,,,,,20,17,25,,,,5,3,8,80,12,9,14,12,,,,,,,5,3,8,,,,20,15,26,132,20,16,23,,,,,,,25,20,31,,,,15,10,20,153,638,12400,64,673,30123,56,54,57,8955,17,16,18,82,44332,80,84,134510,20.9,15.7,66928,49.8,768,0.6,3282,2.4,242,0.2,8368,6.2,50331,37.4,1013,1,1,1,52.0,342,0.2,
51660,Virginia,Harrisonburg City,80.0,79.2,80.9,,,,89.8,78.0,101.6,77.0,73.2,80.8,102.0,70.7,133.2,79.6,78.6,80.6,349,282,252,313,,,,,,,387,263,550,144,99,204,299,261,336,22,62,39,93,,,,,,,,,,,,,,,,25,6,4,8,,,,,,,,,,,,,,,,15,13,16,15,14,17,7,4,13,65,138,6220,12,541,1,21,13,8,20,,,,,,,,,,,,,,,,16,4,2,7,,,,,,,,,,,,,,,,39,37,40,5580,17,14,20,553,6,4,8,247,405:1,1378,89,,,,2.8,,,2.4,3.2,,,,,,48189,43491,52887,,,,52837,29710,75964,40000,27690,52310,41410,32520,50300,48326,45730,50922,73,23,18,,,,,,,,,,,,,,,,,,,27,12,8,18,10,,,,,,,,,,,,,,,,19,7,4,11,,,,,,,,,,,,,,,,24,150,3700,47,717,6621,40,37,42,3105,19,16,22,78,13051,76,81,53016,16.6,9.8,3948,7.4,428,0.8,2338,4.4,123,0.2,10998,20.7,34445,65.0,4120,8,7,10,51.9,0,0.0,
51670,Virginia,Hopewell City,71.1,69.9,72.3,,,,,,,72.5,70.3,74.8,91.9,60.0,123.8,69.7,67.9,71.4,528,711,649,774,,,,,,,718,613,824,,,,771,679,862,23,98,62,147,,,,,,,,,,,,,,,,29,12,8,17,,,,,,,,,,,,,,,,15,14,17,17,15,18,15,10,20,48,263,3620,16,2913,13,35,52,36,72,,,,,,,,,,,,,,,,19,12,7,19,,,,,,,,,,,,,,,,45,43,46,1987,15,13,17,248,4,3,6,71,1408:1,291,82,,,,2.8,,2.7,,3.0,,,,,,38293,34703,41883,,,,,,,35895,30828,40962,53625,4045,103205,43905,35198,52612,95,19,20,17,11,25,,,,,,,,,,,,,,,,28,25,17,37,25,,,,,,,,,,,,,,,,27,24,16,35,,,,,,,,,,,,,,,,29,216,2500,98,337,4312,47,42,51,1827,21,16,25,76,6985,72,79,22529,26.0,15.7,9473,42.0,165,0.7,346,1.5,55,0.2,1914,8.5,9974,44.3,293,1,0,3,53.3,0,0.0,
51678,Virginia,Lexington City,74.3,71.6,77.1,,,,,,,,,,,,,,,,88,507,398,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,17,8,4,20,,,930,13,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,37,40,252,10,8,12,32,5,3,6,242,414:1,,,,,,3.4,,,,,,,,,,54204,47043,61365,,,,13615,11455,15775,,,,,,,46132,36851,55413,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,7,400,,311,1131,52,47,58,404,20,11,29,72,1552,64,80,7446,13.1,15.1,621,8.3,17,0.2,221,3.0,8,0.1,267,3.6,6112,82.1,0,0,0,1,43.6,0,0.0,
51680,Virginia,Lynchburg City,76.3,75.6,76.9,,,,92.5,77.6,107.4,72.1,70.9,73.3,98.4,71.0,125.9,78.0,77.3,78.8,1037,453,424,482,,,,,,,653,591,716,,,,374,341,407,47,75,55,99,,,,,,,89,56,135,,,,61,37,95,48,6,4,8,,,,,,,,,,,,,,,,13,12,15,15,14,16,9,6,12,188,267,11070,14,6536,9,41,17,12,23,,,,,,,,,,,,,,,,43,8,6,10,,,,,,,7,4,13,,,,9,6,12,40,39,41,5776,13,11,15,677,4,3,6,309,323:1,623,85,5,2,8,3.1,,2.8,3.1,3.6,,,,,,50612,45790,55434,,,,50212,35715,64709,33953,30771,37135,62358,41989,82727,53980,50957,57003,76,40,35,4,3,7,,,,,,,,,,,,,,,,58,16,12,21,14,,,,,,,,,,,,,,,,44,11,8,15,,,,,,,15,8,23,,,,10,7,15,28,373,6600,61,460,13774,49,47,51,3874,14,12,16,80,22511,77,82,82168,19.4,14.5,22680,27.6,369,0.4,2214,2.7,71,0.1,3704,4.5,51430,62.6,884,1,1,2,53.1,2034,2.7,
51683,Virginia,Manassas City,78.4,77.5,79.3,,,,83.8,79.9,87.6,77.2,74.3,80.1,85.5,79.4,91.6,77.0,75.7,78.2,402,318,286,349,,,,,,,401,312,506,156,111,212,378,329,427,18,41,24,64,,,,,,,,,,,,,,,,23,4,3,7,,,,,,,,,,,,,,,,12,11,13,13,12,14,9,5,16,80,241,2490,6,366,1,31,25,17,35,,,,,,,,,,,,,,,,23,8,5,12,,,,,,,,,,,,,,,,38,36,39,5069,19,17,22,877,8,5,10,202,495:1,555,68,,,,2.9,3.6,3.0,2.6,3.4,,,,,,84405,75806,93004,,,,77045,22677,131413,78167,68228,88106,64887,55665,74109,88863,83321,94405,57,12,13,,,,,,,,,,,,,,,,,,,18,9,5,14,9,,,,,,,,,,,,,,,,17,8,5,13,,,,,,,,,,,,,,,,43,178,4600,48,289,8530,66,63,69,2115,17,13,20,89,11483,86,92,41085,26.8,10.8,5581,13.6,556,1.4,2604,6.3,100,0.2,15656,38.1,16248,39.5,3991,11,9,12,49.7,0,0.0,
51685,Virginia,Manassas Park City,86.5,79.8,93.2,,,,92.4,81.6,103.3,76.0,51.7,100.2,94.3,66.1,122.5,80.6,63.0,98.3,66,218,131,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,13,12,13,11,4,24,31,212,1120,7,1567,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,37,39,2288,19,16,22,281,7,5,9,,,278,84,,,,3.0,,3.0,3.0,3.2,,,,,,83145,71707,94583,,,,114126,86850,141402,81480,37618,125342,80676,67138,94214,93510,76746,110274,64,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,31,2000,22,230,3059,66,60,72,729,16,11,21,90,4157,86,93,17478,22.5,8.7,2432,13.9,281,1.6,2013,11.5,58,0.3,7174,41.0,5451,31.2,1626,10,7,13,48.7,0,0.0,
51690,Virginia,Martinsville City,67.9,66.6,69.3,,,,,,,66.6,64.8,68.5,,,,68.3,66.1,70.4,418,866,779,953,,,,,,,936,803,1070,,,,865,735,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,16,15,18,18,9,30,25,238,2260,17,1399,10,17,44,26,71,,,,,,,,,,,,,,,,12,13,7,23,,,,,,,,,,,,,,,,44,43,45,939,13,11,15,128,4,3,5,335,299:1,164,83,,,,2.8,,2.6,,3.2,,,,,,37814,32635,42993,,,,30769,25055,36483,31544,24289,38799,,,,37545,29218,45872,99,35,33,11,5,20,,,,,,,,,,,,,,,,16,22,12,37,24,,,,,,,,,,,,,,,,17,26,15,41,,,,,,,,,,,,,,,,20,49,1300,53,212,3093,56,52,60,947,18,13,22,74,4089,70,77,12554,25.4,18.1,5879,46.8,61,0.5,153,1.2,8,0.1,810,6.5,5424,43.2,102,1,0,2,53.5,0,0.0,
